location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
CZE,3,217308.63095295033,34.3355,686058.4904938445,136.3702835,903367.1214467948,170.7057835,5291.95381038039,3.15706968234678,3.971699363632392
CZE,4,217308.63095295033,34.3355,710642.2673279217,145.43463549999998,927950.898280872,179.77013549999998,5161.874611152374,3.2701980782428444,4.235692956269749
CZE,5,217308.63095295033,34.3355,734842.9597264812,156.4593885,952151.5906794316,190.79488849999998,4990.446013334533,3.3815636153245228,4.556782004048287
CZE,6,217308.63095295033,34.3355,728330.39318824,161.9719125000002,945639.0241411903,196.3074125000002,4817.133556488548,3.3515944120320347,4.71733082378297
CZE,7,217308.63095295033,34.3355,753834.8984293194,178.60767017999999,971143.5293822697,212.94317017999998,4560.576084977819,3.468959769906851,5.201836879614392
CZE,8,256338.1368572541,38.57873826999996,805864.3245053969,215.04180447975003,1062202.461362651,253.62054274974997,4188.156250460899,3.1437550977994158,5.574101542013708
CZE,9,256338.1368572541,38.57873826999996,846462.7231983013,239.7929327437499,1102800.8600555554,278.37167101374985,3961.6131053834274,3.302133399173714,6.215675874765983
CZE,10,298098.1693772541,39.57873826999996,863723.5624030059,271.69620409575,1161821.7317802599,311.27494236574995,3732.461479071169,2.8974467176614302,6.8647009978509415
CZE,11,298098.1693772541,39.57873826999996,925790.2438557383,303.98951247174995,1223888.4132329924,343.5682507417499,3562.286126819539,3.105655582487382,7.680626663689505
CZE,12,298098.1693772541,39.57873826999996,971031.1799782601,338.07815607524986,1269129.3493555142,377.65689434524984,3360.535365191268,3.2574208087450036,8.541913432634805
CZE,13,430380.5038379112,49.72862123249993,969863.8843723694,395.5805092764999,1400244.3882102806,445.30913050899983,3144.4322433042526,2.25350329702118,7.95478538258708
DEU,0,165103.82709822195,35.039499999999975,506392.6030230165,116.52369999999995,671496.4301212385,151.56319999999994,4430.471447694683,3.0671160803665583,3.3254955122076524
DEU,1,165103.8270982142,35.039499999997446,530247.3630409859,114.8446599999956,695351.1901392001,149.88415999999305,4639.257344733642,3.2115994665923835,3.277577020220151
DEU,2,231411.09018552964,56.668503009999995,517664.35683375987,154.72993348600005,749075.4470192895,211.39843649600004,3543.4294568846685,2.2369902687841448,2.7304397551969153
DEU,3,295081.8634911102,77.4375,576561.7259409712,195.4384999999999,871643.5894320814,272.87599999999986,3194.284544745899,1.9539043136019132,2.523822437449555
DEU,4,295081.8634911102,77.4375,576561.7259409712,195.4384999999999,871643.5894320814,272.87599999999986,3194.284544745899,1.9539043136019132,2.523822437449555
DEU,5,295081.8634911102,77.4375,576561.7259409712,195.4385,871643.5894320814,272.876,3194.2845447458976,1.9539043136019132,2.523822437449556
DEU,6,295081.8634911102,77.4375,599831.1526981,195.0315299999999,894913.0161892101,272.46902999999986,3284.457746222426,2.0327618431085677,2.518566973365616
DEU,7,681922.4738760454,112.340625,549478.81912475,246.70078250000003,1231401.2930007954,359.04140750000005,3429.6915823025097,0.8057790147339094,2.196006854154497
DEU,8,958363.7042670839,118.2205766,537120.9182755064,271.360949804,1495484.6225425904,389.581526404,3838.6949102708677,0.5604562400307864,2.2953783309833726
DEU,9,1041842.1395757729,119.996177,572110.0201942335,281.92285238000005,1613952.1597700063,401.91902938000004,4015.6151906011705,0.5491331157205742,2.3494319521529428
DEU,10,1041842.1395757729,119.996177,612027.0848313883,283.24148438000003,1653869.2244071611,403.23766138,4101.475092249879,0.5874470436381075,2.3604209022425775
DEU,11,1126220.6147614233,121.7909214,690994.5954833457,296.342438316,1817215.210244769,418.13335971600003,4346.018245181484,0.6135517201749364,2.43320630888995
DEU,12,1217350.611393532,123.7292718,746588.926522167,310.630489892,1963939.5379156992,434.359761692,4521.458272896623,0.6132899754061222,2.5105658941734754
DEU,13,1277466.2606556977,125.00794180000001,811194.4323046161,322.977063692,2088660.6929603138,447.985005492,4662.3450949355765,0.6350026276922933,2.583652358733579
ITA,0,205590.99480622524,27.567464242499966,559814.0111403988,51.31829159049993,765405.0059466241,78.8857558329999,9702.70231760188,2.7229500575549905,1.8615528486433657
ITA,1,232821.02971101296,31.87147686000274,567116.3748460967,61.355969503505996,799937.4045571097,93.22744636350873,8580.49250258369,2.4358468629316903,1.925105942627496
ITA,2,229914.42592438025,31.40625,611916.1817221728,61.1381365,841830.6076465531,92.5443865,9096.506438524535,2.6614953770818817,1.9466869333333334
ITA,3,334745.96773634,49.47957381000001,640083.1904338875,100.91490357225003,974829.1581702275,150.39447738225005,6481.814858750123,1.9121460812876585,2.039526531892939
ITA,4,381115.8403830464,64.35475000000001,682971.2559483572,130.650988,1064087.0963314036,195.005738,5456.696337475995,1.792030620563885,2.030168526798721
ITA,5,381115.8403830464,64.35475000000001,712715.917838974,131.931218,1093831.7582220205,196.28596800000003,5572.643675792558,1.8700768698636294,2.050061852466212
ITA,6,381115.8403830464,64.35475000000001,784890.618438016,133.429086,1166006.4588210625,197.783836,5895.357691520668,2.0594542007205723,2.073337026404422
ITA,7,610970.3245034746,85.11444200000001,802102.8763752846,166.33369248,1413073.2008787594,251.44813448000002,5619.740245045064,1.312834427804886,1.9542358332091276
ITA,8,748867.8258401081,96.06922500000002,856825.0008519535,192.25258500000004,1605692.8266920615,288.32181,5569.099426408503,1.144160519769607,2.0011880495548913
ITA,9,895976.0673450518,115.17580346399991,926928.8558815685,231.87219315839988,1822904.9232266203,347.0479966223998,5252.601775454142,1.034546445674867,2.0132023062541546
ITA,10,1034322.3251015753,132.062175,1018137.3302025531,266.206498,2052459.6553041283,398.26867300000004,5153.454927408082,0.9843520781614833,2.015766422141692
ITA,11,1214880.8939115396,154.8288,1134364.3994737265,312.975723,2349245.2933852663,467.804523,5021.8524573463055,0.93372478335833,2.021430915953621
ITA,12,1428111.9656490209,181.7151,1258685.627590194,368.171982,2686797.593239215,549.887082,4886.089674023685,0.8813634069778071,2.026094595330823
ITA,13,1679174.3565657332,213.37154999999998,1403914.3357950768,433.13261900000003,3083088.69236081,646.504169,4768.8612698811685,0.8360741874753129,2.0299455058558653
JPN,0,1044549.6008256789,142.28116,498056.5681945525,238.73223600000003,1542606.1690202313,381.01339600000006,4048.6927368302586,0.4768146651924013,1.6778907059796253
JPN,1,1113347.7247908597,151.619162275,500665.45254329295,255.72033715250004,1614013.1773341526,407.3394994275001,3962.3291617989066,0.44969369532536835,1.6865964256462913
JPN,2,1187110.6173601083,161.6310349675,503462.60521040816,273.93437276925005,1690573.2225705164,435.56540773675005,3881.3303181144183,0.42410757502110985,1.6948129598027475
JPN,3,1266196.5904475441,172.365411925,506461.6136935049,293.4628196675,1772658.204141049,465.8282315925,3805.3902359695226,0.3999865562064839,1.7025621114472327
JPN,4,1350989.5154439965,183.874396195,509677.0347276471,314.4004659845,1860666.5501716435,498.2748621795,3734.217178913897,0.377262020838218,1.7098653890402242
JPN,5,1441901.3791646746,196.21390694500002,513124.4912091019,336.8490423095001,1955025.8703737764,533.0629492545002,3667.5328366151157,0.3558665652337238,1.716743973728228
JPN,6,1539373.7215697328,209.44387460500002,516495.01188330253,360.91757669550003,2055868.7334530354,570.3614513005,3604.501546809275,0.33552281986249666,1.7232185824301205
JPN,7,1643880.0319652124,223.628566105,508067.4819584367,386.7229863455,2151947.513923649,610.3515524505,3525.75086486435,0.30906603406518435,1.729309421784346
JPN,8,1755927.8257105243,238.83686674749998,511369.86802972696,414.39059040725004,2267297.6937402515,653.22745715475,3470.916093478182,0.2912248786893075,1.7350361192158272
JPN,9,1876061.3599128488,255.14264881,514910.5652338718,444.05478055099996,2390971.9251467204,699.197429361,3419.5948450952424,0.2744636056348347,1.7404176942667053
JPN,10,2004864.189374807,272.625118465,518734.047825101,475.85965210150005,2523598.237199908,748.4847705665001,3371.609331863748,0.25873774920727277,1.7454725183827533
JPN,11,2142961.8822888606,291.3691843825,522804.20291082544,509.95967461575,2665766.0851996862,801.32885899825,3326.6817427893334,0.24396337015216868,1.7502182864550682
JPN,12,2291025.055425172,311.4658696975,527168.070723768,546.52044135225,2818193.12614894,857.98631104975,3284.65977819724,0.2301013991424617,1.7546720026917821
JPN,13,2449772.8885596525,333.0127890250001,531847.4328355066,585.7195370775,2981620.3213951592,918.7323261025001,3245.3634608068737,0.21710070975118315,1.7588499792827135
KOR,0,1372150.0057921533,251.98746475750005,577537.9513881959,364.6630585695001,1949687.9571803492,616.6505233270002,3161.7389160090925,0.42090001016672995,1.4471476147451752
KOR,1,1521971.7657907477,274.9632890275001,582281.1171872966,403.87496122400006,2104252.8829780445,678.8382502515001,3099.7853792099195,0.3825833897022194,1.46883230358656
KOR,2,1642871.697909303,295.191790105,592658.5006141724,437.30648330675,2235530.1985234753,732.49827341175,3051.9255535048133,0.36074545648840495,1.481431726645242
KOR,3,1972370.9011443215,354.74152995000003,637170.9489248286,537.8162448037501,2609541.8500691503,892.5577747537502,2923.66715509156,0.32304824034625407,1.5160791714450632
KOR,4,2375556.347551122,414.6795877374999,644105.5515049518,633.31456482125,3019661.8990560737,1047.9941525587499,2881.3728508726517,0.2711388227725845,1.527238339067102
KOR,5,2745610.5522807506,468.53420000000006,645023.687314731,717.4947450000001,3390634.2395954817,1186.028945,2858.8123872436195,0.23492905313133955,1.5313604535165202
KOR,6,2745610.5522807506,468.53420000000006,645033.121834731,717.4947450000001,3390643.674115482,1186.028945,2858.8203419567317,0.23493248935065045,1.5313604535165202
KOR,7,2759460.5928623,474.00185855,656362.042489636,728.02261849875,3415822.6353519363,1202.02447704875,2841.7246907804874,0.23785882073742995,1.5359066749776356
KOR,8,2776097.1618553344,480.56957062,671612.0567683809,740.6686243195002,3447709.2186237155,1221.2381949395,2823.125933098182,0.24192671135455718,1.5412308011178009
KOR,9,2793934.2793354387,487.61122998,688066.2606238943,754.2272067155002,3482000.539959333,1241.8384366955001,2803.9078490957695,0.24627145517093435,1.5467798121598548
KOR,10,2813058.589986487,495.16104184,705613.9789684049,768.7642271740001,3518672.5689548915,1263.9252690140002,2783.924536693408,0.25083515198728745,1.55255394147589
KOR,11,2833562.9612421626,503.255668,724885.7451086163,784.3502773,3558448.706350779,1287.6059453,2763.6162440378403,0.25582129461165903,1.5585522969211745
KOR,12,2855546.988686956,511.93442637,745153.7206264358,801.0610629882501,3600700.7093133917,1312.99548935825,2742.355734270876,0.2609495566273536,1.5647727945713192
KOR,13,2879117.469869603,521.23947802,766884.9973961622,818.9777645845002,3646002.467265765,1340.2172426045001,2720.456319589156,0.26636113511231446,1.5712120802812175
ROE,0,3613897.3051126115,2032.241075588,635742.5132285018,42.787056,4249639.818341114,2075.028131588,2047.9914241398274,0.17591604286295334,0.02105412419519184
ROE,1,3934997.1942409133,2163.712001748004,675712.7681889305,52.786295999999794,4610709.962429844,2216.4982977480036,2080.1775336865344,0.1717187420559978,0.024396174702250202
ROE,2,4184753.925334175,2254.2758592910004,777281.2912794796,61.651166,4962035.216613655,2315.9270252910005,2142.5697625296143,0.1857412180376674,0.027348545541090126
ROE,3,4296674.2130051125,2310.879879684,869096.3945968449,71.137818,5165770.607601957,2382.0176976840003,2168.653328069123,0.20227188553562575,0.030783866623879944
ROE,4,4350816.628462982,2344.0647810419996,1033227.4006522702,81.60007999999998,5384044.029115252,2425.6648610419998,2219.615790947482,0.23747895829323415,0.03481135873886837
ROE,5,4464904.9399402235,2353.442557069499,1206700.2082747028,97.59188599999999,5671605.148214926,2451.034443069499,2313.9638711532,0.2702633593562819,0.04146771532912245
ROE,6,4548490.056740223,2355.442557069499,1406437.909607957,114.889706,5954927.966348181,2470.332263069499,2410.5777410480464,0.30920984591882605,0.04877627164168203
ROE,7,4828004.876005255,2453.7510619780223,1603406.4757972567,138.718556,6431411.351802511,2592.469617978022,2480.80490787724,0.33210539694482105,0.056533263764815635
ROE,8,6261970.094820057,3042.774642709001,1727570.2460262002,170.20310403750003,7989540.340846257,3212.977746746501,2486.646647004188,0.27588286431697556,0.055936809005995645
ROE,9,8000315.590596449,3771.2263358569994,1949870.8777101575,204.6644981675,9950186.468306607,3975.8908340244993,2502.6307018180305,0.2437242450787855,0.05427001191138814
ROE,10,9957863.794124182,4560.516500519001,2216801.4359604362,252.41471241250002,12174665.230084619,4812.931212931501,2529.5739106707842,0.22261817210921284,0.05534783447966353
ROE,11,10167797.832570683,4596.903100519001,2654971.185083076,293.6854504125,12822769.01765376,4890.588550931501,2621.9275827674014,0.26111565442207757,0.0638876748085776
ROE,12,12872777.713498237,5703.811475343002,3004196.8222276624,354.7519571125,15876974.535725899,6058.563432455502,2620.584023379788,0.23337595731785987,0.062195596514025175
ROE,13,16053832.66199853,7019.230638248001,3429655.552578985,480.21519545999985,19483488.214577515,7499.4458337080005,2597.9903911038937,0.21363468928497165,0.06841422090382565
ROW,0,2147761.1689522476,649.4727916930694,414501.2891141185,201.17502150336637,2562262.458066366,850.6478131964358,3012.1307764705625,0.1929922633419835,0.30975126914698914
ROW,1,2341974.9373257468,660.0974402930692,440305.6996491525,212.40279791999916,2782280.636974899,872.5002382130683,3188.859458277253,0.18800615353805988,0.3217749152696257
ROW,2,2576335.353863334,672.5546950930694,471416.89638732304,237.84969136,3047752.250250657,910.4043864530695,3347.6906478061724,0.18297963255459412,0.353651075660227
ROW,3,2817113.2742128097,685.7448214930695,502179.7230047113,263.35251052,3319292.997217521,949.0973320130695,3497.3156969867164,0.17826039428430018,0.38403864275140076
ROW,4,3137796.028349442,702.2712454930695,545205.7916919024,299.02173112,3683001.8200413445,1001.2929766130695,3678.245934071472,0.17375437624563955,0.4257923602012991
ROW,5,3531292.0666968706,749.6707075155695,590925.7514971459,322.2668219487501,4122217.8181940163,1071.9375294643196,3845.5765423699795,0.16733981226590836,0.42987783665277746
