,technology,node,time_storage_level,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
680,HEX_storage,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
681,HEX_storage,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
682,HEX_storage,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
683,HEX_storage,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
684,HEX_storage,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
685,HEX_storage,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
686,HEX_storage,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
687,HEX_storage,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
688,HEX_storage,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
689,HEX_storage,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
690,HEX_storage,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
691,HEX_storage,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
692,HEX_storage,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
693,HEX_storage,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
694,HEX_storage,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
695,HEX_storage,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
696,HEX_storage,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
697,HEX_storage,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
698,HEX_storage,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
699,HEX_storage,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
700,HEX_storage,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
701,HEX_storage,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
702,HEX_storage,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
703,HEX_storage,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
704,HEX_storage,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
705,HEX_storage,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
706,HEX_storage,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
707,HEX_storage,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
708,HEX_storage,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
709,HEX_storage,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
710,HEX_storage,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
711,HEX_storage,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
712,HEX_storage,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
713,HEX_storage,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
714,HEX_storage,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
715,HEX_storage,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
716,HEX_storage,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
717,HEX_storage,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
718,HEX_storage,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
719,HEX_storage,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
720,HEX_storage,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
721,HEX_storage,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
722,HEX_storage,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
723,HEX_storage,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
724,HEX_storage,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
725,HEX_storage,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
726,HEX_storage,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
727,HEX_storage,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
728,HEX_storage,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
729,HEX_storage,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
730,HEX_storage,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
731,HEX_storage,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
732,HEX_storage,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
733,HEX_storage,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
734,HEX_storage,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
735,HEX_storage,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
736,HEX_storage,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
737,HEX_storage,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
738,HEX_storage,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
739,HEX_storage,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
740,HEX_storage,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
741,HEX_storage,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
742,HEX_storage,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
743,HEX_storage,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
744,HEX_storage,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
745,HEX_storage,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
746,HEX_storage,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
747,HEX_storage,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
748,HEX_storage,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
749,HEX_storage,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
750,HEX_storage,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
751,HEX_storage,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
752,HEX_storage,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
753,HEX_storage,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
754,HEX_storage,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
755,HEX_storage,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
756,HEX_storage,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
757,HEX_storage,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
758,HEX_storage,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
759,HEX_storage,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
760,HEX_storage,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
761,HEX_storage,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
762,HEX_storage,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
763,HEX_storage,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
764,HEX_storage,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
765,HEX_storage,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
766,HEX_storage,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
767,HEX_storage,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
768,HEX_storage,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
769,HEX_storage,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
770,HEX_storage,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
771,HEX_storage,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
772,HEX_storage,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
773,HEX_storage,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
774,HEX_storage,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
775,HEX_storage,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
776,HEX_storage,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
777,HEX_storage,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
778,HEX_storage,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
779,HEX_storage,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
780,HEX_storage,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
781,HEX_storage,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
782,HEX_storage,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
783,HEX_storage,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
784,HEX_storage,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
785,HEX_storage,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
786,HEX_storage,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
787,HEX_storage,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
788,HEX_storage,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
789,HEX_storage,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
790,HEX_storage,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
791,HEX_storage,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
792,HEX_storage,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
793,HEX_storage,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
794,HEX_storage,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
795,HEX_storage,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
796,HEX_storage,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
797,HEX_storage,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
798,HEX_storage,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
799,HEX_storage,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
800,HEX_storage,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
801,HEX_storage,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
802,HEX_storage,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
803,HEX_storage,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
804,HEX_storage,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
805,HEX_storage,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
806,HEX_storage,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
807,HEX_storage,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
808,HEX_storage,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
809,HEX_storage,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
810,HEX_storage,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
811,HEX_storage,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
812,HEX_storage,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
813,HEX_storage,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
814,HEX_storage,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
815,HEX_storage,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
816,HEX_storage,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
817,HEX_storage,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
818,HEX_storage,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
819,HEX_storage,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
820,HEX_storage,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
821,HEX_storage,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
822,HEX_storage,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
823,HEX_storage,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
824,HEX_storage,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
825,HEX_storage,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
826,HEX_storage,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
827,HEX_storage,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
828,HEX_storage,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
829,HEX_storage,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
830,HEX_storage,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
831,HEX_storage,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
832,HEX_storage,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
833,HEX_storage,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
834,HEX_storage,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
835,HEX_storage,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
836,HEX_storage,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
837,HEX_storage,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
838,HEX_storage,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
839,HEX_storage,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
840,HP_storage,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
841,HP_storage,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
842,HP_storage,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
843,HP_storage,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
844,HP_storage,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
845,HP_storage,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
846,HP_storage,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
847,HP_storage,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
848,HP_storage,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
849,HP_storage,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
850,HP_storage,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
851,HP_storage,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
852,HP_storage,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
853,HP_storage,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
854,HP_storage,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
855,HP_storage,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
856,HP_storage,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
857,HP_storage,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
858,HP_storage,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
859,HP_storage,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
860,HP_storage,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
861,HP_storage,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
862,HP_storage,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
863,HP_storage,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
864,HP_storage,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
865,HP_storage,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
866,HP_storage,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
867,HP_storage,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
868,HP_storage,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
869,HP_storage,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
870,HP_storage,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
871,HP_storage,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
872,HP_storage,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
873,HP_storage,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
874,HP_storage,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
875,HP_storage,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
876,HP_storage,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
877,HP_storage,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
878,HP_storage,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
879,HP_storage,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
880,HP_storage,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
881,HP_storage,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
882,HP_storage,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
883,HP_storage,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
884,HP_storage,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
885,HP_storage,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
886,HP_storage,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
887,HP_storage,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
888,HP_storage,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
889,HP_storage,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
890,HP_storage,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
891,HP_storage,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
892,HP_storage,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
893,HP_storage,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
894,HP_storage,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
895,HP_storage,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
896,HP_storage,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
897,HP_storage,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
898,HP_storage,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
899,HP_storage,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
900,HP_storage,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
901,HP_storage,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
902,HP_storage,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
903,HP_storage,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
904,HP_storage,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
905,HP_storage,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
906,HP_storage,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
907,HP_storage,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
908,HP_storage,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
909,HP_storage,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
910,HP_storage,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
911,HP_storage,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
912,HP_storage,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
913,HP_storage,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
914,HP_storage,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
915,HP_storage,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
916,HP_storage,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
917,HP_storage,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
918,HP_storage,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
919,HP_storage,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
920,HP_storage,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
921,HP_storage,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
922,HP_storage,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
923,HP_storage,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
924,HP_storage,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
925,HP_storage,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
926,HP_storage,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
927,HP_storage,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
928,HP_storage,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
929,HP_storage,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
930,HP_storage,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
931,HP_storage,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
932,HP_storage,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
933,HP_storage,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
934,HP_storage,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
935,HP_storage,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
936,HP_storage,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
937,HP_storage,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
938,HP_storage,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
939,HP_storage,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
940,HP_storage,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
941,HP_storage,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
942,HP_storage,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
943,HP_storage,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
944,HP_storage,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
945,HP_storage,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
946,HP_storage,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
947,HP_storage,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
948,HP_storage,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
949,HP_storage,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
950,HP_storage,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
951,HP_storage,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
952,HP_storage,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
953,HP_storage,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
954,HP_storage,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
955,HP_storage,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
956,HP_storage,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
957,HP_storage,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
958,HP_storage,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
959,HP_storage,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
960,HP_storage,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
961,HP_storage,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
962,HP_storage,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
963,HP_storage,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
964,HP_storage,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
965,HP_storage,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
966,HP_storage,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
967,HP_storage,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
968,HP_storage,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
969,HP_storage,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
970,HP_storage,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
971,HP_storage,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
972,HP_storage,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
973,HP_storage,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
974,HP_storage,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
975,HP_storage,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
976,HP_storage,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
977,HP_storage,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
978,HP_storage,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
979,HP_storage,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
980,HP_storage,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
981,HP_storage,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
982,HP_storage,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
983,HP_storage,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
984,HP_storage,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
985,HP_storage,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
986,HP_storage,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
987,HP_storage,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
988,HP_storage,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
989,HP_storage,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
990,HP_storage,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
991,HP_storage,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
992,HP_storage,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
993,HP_storage,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
994,HP_storage,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
995,HP_storage,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
996,HP_storage,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
997,HP_storage,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
998,HP_storage,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
999,HP_storage,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
1000,HP_storage,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
1001,HP_storage,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
1002,HP_storage,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
1003,HP_storage,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
1004,HP_storage,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
1005,HP_storage,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
1006,HP_storage,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
1007,HP_storage,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
1008,Iron_storage,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
1009,Iron_storage,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
1010,Iron_storage,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
1011,Iron_storage,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
1012,Iron_storage,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
1013,Iron_storage,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
1014,Iron_storage,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
1015,Iron_storage,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
1016,Iron_storage,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
1017,Iron_storage,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
1018,Iron_storage,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
1019,Iron_storage,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
1020,Iron_storage,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
1021,Iron_storage,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
1022,Iron_storage,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
1023,Iron_storage,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
1024,Iron_storage,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
1025,Iron_storage,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
1026,Iron_storage,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
1027,Iron_storage,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
1028,Iron_storage,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
1029,Iron_storage,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
1030,Iron_storage,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
1031,Iron_storage,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
1032,Iron_storage,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
1033,Iron_storage,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
1034,Iron_storage,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
1035,Iron_storage,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
1036,Iron_storage,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
1037,Iron_storage,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
1038,Iron_storage,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
1039,Iron_storage,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
