location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
KOR,2,1777256.9514158724,314.63174668000005,592990.6871179708,467.9932092792501,2370247.638533843,782.6249559592502,3028.5868352213106,0.33365501068686654,1.4874316219438217
KOR,3,2095205.383980249,374.12446420000003,643408.2001075147,569.29672826,2738613.584087764,943.42119246,2902.8535779938798,0.3070859807000095,1.5216773633805045
KOR,4,2435166.606178659,423.3027127375,644254.110955692,646.9265023212499,3079420.717134351,1070.22921505875,2877.3469027056103,0.26456264196505064,1.528283384100173
KOR,5,2745079.3756647506,468.1342000000001,645025.7302273229,717.6947450000001,3390105.1058920734,1185.8289450000002,2858.848335745484,0.2349752564335678,1.5330961613144265
KOR,6,2745079.3756647506,468.1342000000001,645034.3722891457,717.6947450000001,3390113.7479538964,1185.8289450000002,2858.855623526626,0.23497840463463598,1.5330961613144265
KOR,7,2759460.5928623,474.00185855,656373.9676585617,728.02261849875,3415834.5605208618,1202.02447704875,2841.7346116840577,0.23786314229540273,1.5359066749776356
KOR,8,2776097.1618553344,480.56957062,671627.3399937201,740.6686243195002,3447724.5018490544,1221.2381949395,2823.138447630893,0.24193221664650055,1.5412308011178009
KOR,9,2932650.9651912116,542.3731975700001,815958.1906624418,859.6703433082503,3748609.1558536533,1402.0435408782505,2673.675279375059,0.27823228892472057,1.585016271378895
KOR,10,2983780.7733585583,562.558,863008.936106391,898.5358,3846789.7094649496,1461.0938,2632.8150249251275,0.2892333591703468,1.5972322853821295
KOR,11,2833562.9612421626,503.255668,724884.9274449603,784.3502773,3558447.888687123,1287.6059453,2763.6156090115273,0.25582100604787306,1.5585522969211745
KOR,12,2865059.488364266,515.6897294599999,753922.8661124866,808.2918283184998,3618982.3544767527,1323.9815577784998,2733.4084324777305,0.26314387857367666,1.5673995081594814
KOR,13,2983780.7733585583,562.558,863378.383163607,898.5358,3847159.156522165,1461.0938,2633.0678814201833,0.2893571776024899,1.5972322853821295
ROE,0,3423575.0217909524,1966.560641124,623230.2203606834,144.189932145,4046805.2421516357,2110.750573269,1917.2351737818997,0.18204076627322074,0.07332086747276063
ROE,1,3774945.082037701,2134.85509582453,734407.2235994774,123.7044401798021,4509352.305637178,2258.559536004332,1996.5611859029289,0.1945477901371342,0.057945122562065327
ROE,2,4122158.1802025116,2303.8562823725,800000.164865361,94.43257363999999,4922158.345067873,2398.2888560125,2052.362597077513,0.1940731359382378,0.040988916870610424
ROE,3,4304070.66981959,2375.2830212960002,898692.6860395076,94.943864,5202763.355859097,2470.226885296,2106.188458569734,0.20880063432536006,0.0399716004992941
ROE,4,4463357.429913767,2455.1724000000004,1052090.3827262868,96.946169,5515447.812640053,2552.118569,2161.1252234261115,0.23571725976393818,0.039486501640373595
ROE,5,4667643.8612841945,2508.7345250000003,1213883.0856443143,108.51148599999999,5881526.946928509,2617.246011,2247.2197577946786,0.2600633471017093,0.04325347497659202
ROE,6,4752976.572438232,2512.275625,1412905.1412058403,121.00930600000001,6165881.713644072,2633.284931,2341.517107038833,0.29726743224426067,0.04816720936023889
