,technology,edge,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
752,HEX_transport,KOR-CZE,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823
753,HEX_transport,KOR-DEU,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339
754,HEX_transport,KOR-ITA,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506
755,HEX_transport,KOR-JPN,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942
756,HEX_transport,KOR-ROE,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214
757,HEX_transport,KOR-ROW,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382
758,HEX_transport,KOR-USA,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302
759,HEX_transport,ROE-AUS,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034
760,HEX_transport,ROE-AUT,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787
761,HEX_transport,ROE-BRA,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111
762,HEX_transport,ROE-CHN,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814
763,HEX_transport,ROE-CZE,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084
764,HEX_transport,ROE-DEU,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382
765,HEX_transport,ROE-ITA,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773
766,HEX_transport,ROE-JPN,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115
767,HEX_transport,ROE-KOR,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214
768,HEX_transport,ROE-ROW,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948
769,HEX_transport,ROE-USA,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046
770,HEX_transport,ROW-AUS,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137
771,HEX_transport,ROW-AUT,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035
772,HEX_transport,ROW-BRA,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416
773,HEX_transport,ROW-CHN,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973
774,HEX_transport,ROW-CZE,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796
775,HEX_transport,ROW-DEU,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997
776,HEX_transport,ROW-ITA,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819
777,HEX_transport,ROW-JPN,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509
778,HEX_transport,ROW-KOR,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382
779,HEX_transport,ROW-ROE,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948
780,HEX_transport,ROW-USA,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877
781,HEX_transport,USA-AUS,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688
782,HEX_transport,USA-AUT,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271
783,HEX_transport,USA-BRA,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065
784,HEX_transport,USA-CHN,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791
785,HEX_transport,USA-CZE,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624
786,HEX_transport,USA-DEU,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319
787,HEX_transport,USA-ITA,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719
788,HEX_transport,USA-JPN,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786
789,HEX_transport,USA-KOR,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302
790,HEX_transport,USA-ROE,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046
791,HEX_transport,USA-ROW,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877
792,HP_transport,AUS-AUT,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905
793,HP_transport,AUS-BRA,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403
794,HP_transport,AUS-CHN,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967
795,HP_transport,AUS-CZE,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118
796,HP_transport,AUS-DEU,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567
797,HP_transport,AUS-ITA,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836
798,HP_transport,AUS-JPN,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256
799,HP_transport,AUS-KOR,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182
800,HP_transport,AUS-ROE,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034
801,HP_transport,AUS-ROW,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137
802,HP_transport,AUS-USA,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688
803,HP_transport,AUT-AUS,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905
804,HP_transport,AUT-BRA,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438
805,HP_transport,AUT-CHN,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118
806,HP_transport,AUT-CZE,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955
807,HP_transport,AUT-DEU,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218
808,HP_transport,AUT-ITA,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882
809,HP_transport,AUT-JPN,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697
810,HP_transport,AUT-KOR,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122
811,HP_transport,AUT-ROE,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787
812,HP_transport,AUT-ROW,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035
813,HP_transport,AUT-USA,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271
814,HP_transport,BRA-AUS,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403
815,HP_transport,BRA-AUT,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438
816,HP_transport,BRA-CHN,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698
817,HP_transport,BRA-CZE,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851
818,HP_transport,BRA-DEU,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136
819,HP_transport,BRA-ITA,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101
820,HP_transport,BRA-JPN,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989
821,HP_transport,BRA-KOR,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209
822,HP_transport,BRA-ROE,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111
823,HP_transport,BRA-ROW,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416
824,HP_transport,BRA-USA,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065
825,HP_transport,CHN-AUS,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967
826,HP_transport,CHN-AUT,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118
827,HP_transport,CHN-BRA,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698
828,HP_transport,CHN-CZE,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195
829,HP_transport,CHN-DEU,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544
830,HP_transport,CHN-ITA,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814
831,HP_transport,CHN-JPN,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048
832,HP_transport,CHN-KOR,952.2274500516,952.2274500516,952.2274500516,952.2274500516,952.2274500516,952.2274500516
833,HP_transport,CHN-ROE,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814
834,HP_transport,CHN-ROW,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973
835,HP_transport,CHN-USA,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791
836,HP_transport,CZE-AUS,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118
837,HP_transport,CZE-AUT,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955
838,HP_transport,CZE-BRA,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851
839,HP_transport,CZE-CHN,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195
840,HP_transport,CZE-DEU,280.86349342240266,280.86349342240266,280.86349342240266,280.86349342240266,280.86349342240266,280.86349342240266
841,HP_transport,CZE-ITA,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324
842,HP_transport,CZE-JPN,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312
843,HP_transport,CZE-KOR,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823
844,HP_transport,CZE-ROE,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084
845,HP_transport,CZE-ROW,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796
846,HP_transport,CZE-USA,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624
847,HP_transport,DEU-AUS,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567
848,HP_transport,DEU-AUT,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218
849,HP_transport,DEU-BRA,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136
850,HP_transport,DEU-CHN,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544
851,HP_transport,DEU-CZE,280.86349342240266,280.86349342240266,280.86349342240266,280.86349342240266,280.86349342240266,280.86349342240266
852,HP_transport,DEU-ITA,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496
853,HP_transport,DEU-JPN,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295
854,HP_transport,DEU-KOR,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339
855,HP_transport,DEU-ROE,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382
856,HP_transport,DEU-ROW,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997
857,HP_transport,DEU-USA,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319
858,HP_transport,ITA-AUS,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836
859,HP_transport,ITA-AUT,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882
860,HP_transport,ITA-BRA,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101
861,HP_transport,ITA-CHN,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814
862,HP_transport,ITA-CZE,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324
863,HP_transport,ITA-DEU,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496
864,HP_transport,ITA-JPN,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877
865,HP_transport,ITA-KOR,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506
866,HP_transport,ITA-ROE,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773
867,HP_transport,ITA-ROW,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819
868,HP_transport,ITA-USA,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719
869,HP_transport,JPN-AUS,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256
870,HP_transport,JPN-AUT,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697
871,HP_transport,JPN-BRA,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989
872,HP_transport,JPN-CHN,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048
873,HP_transport,JPN-CZE,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312
874,HP_transport,JPN-DEU,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295
875,HP_transport,JPN-ITA,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877
876,HP_transport,JPN-KOR,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942
877,HP_transport,JPN-ROE,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115
878,HP_transport,JPN-ROW,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509
879,HP_transport,JPN-USA,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786
880,HP_transport,KOR-AUS,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182
881,HP_transport,KOR-AUT,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122
882,HP_transport,KOR-BRA,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209
883,HP_transport,KOR-CHN,952.2274500516,952.2274500516,952.2274500516,952.2274500516,952.2274500516,952.2274500516
884,HP_transport,KOR-CZE,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823
885,HP_transport,KOR-DEU,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339
886,HP_transport,KOR-ITA,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506
887,HP_transport,KOR-JPN,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942
888,HP_transport,KOR-ROE,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214
889,HP_transport,KOR-ROW,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382
890,HP_transport,KOR-USA,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302
891,HP_transport,ROE-AUS,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034
892,HP_transport,ROE-AUT,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787
893,HP_transport,ROE-BRA,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111
894,HP_transport,ROE-CHN,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814
895,HP_transport,ROE-CZE,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084
896,HP_transport,ROE-DEU,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382
897,HP_transport,ROE-ITA,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773
898,HP_transport,ROE-JPN,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115
899,HP_transport,ROE-KOR,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214
900,HP_transport,ROE-ROW,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948
901,HP_transport,ROE-USA,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046
902,HP_transport,ROW-AUS,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137
903,HP_transport,ROW-AUT,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035
904,HP_transport,ROW-BRA,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416
905,HP_transport,ROW-CHN,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973
906,HP_transport,ROW-CZE,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796
907,HP_transport,ROW-DEU,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997
908,HP_transport,ROW-ITA,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819
909,HP_transport,ROW-JPN,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509
910,HP_transport,ROW-KOR,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382
911,HP_transport,ROW-ROE,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948
912,HP_transport,ROW-USA,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877
913,HP_transport,USA-AUS,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688
914,HP_transport,USA-AUT,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271
915,HP_transport,USA-BRA,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065
916,HP_transport,USA-CHN,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791
917,HP_transport,USA-CZE,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624
918,HP_transport,USA-DEU,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319
919,HP_transport,USA-ITA,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719
920,HP_transport,USA-JPN,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786
921,HP_transport,USA-KOR,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302
922,HP_transport,USA-ROE,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046
923,HP_transport,USA-ROW,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877
924,Iron_transport,AUS-AUT,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905
925,Iron_transport,AUS-BRA,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403
926,Iron_transport,AUS-CHN,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967
927,Iron_transport,AUS-CZE,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118
928,Iron_transport,AUS-DEU,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567
929,Iron_transport,AUS-ITA,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836
930,Iron_transport,AUS-JPN,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256
931,Iron_transport,AUS-KOR,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182
932,Iron_transport,AUS-ROE,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034
933,Iron_transport,AUS-ROW,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137
934,Iron_transport,AUS-USA,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688
935,Iron_transport,AUT-AUS,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905
936,Iron_transport,AUT-BRA,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438
937,Iron_transport,AUT-CHN,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118
938,Iron_transport,AUT-CZE,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955
939,Iron_transport,AUT-DEU,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218
940,Iron_transport,AUT-ITA,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882
941,Iron_transport,AUT-JPN,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697
942,Iron_transport,AUT-KOR,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122
943,Iron_transport,AUT-ROE,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787
944,Iron_transport,AUT-ROW,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035
945,Iron_transport,AUT-USA,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271
946,Iron_transport,BRA-AUS,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403
947,Iron_transport,BRA-AUT,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438
948,Iron_transport,BRA-CHN,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698
949,Iron_transport,BRA-CZE,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851
950,Iron_transport,BRA-DEU,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136
951,Iron_transport,BRA-ITA,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101
952,Iron_transport,BRA-JPN,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989
953,Iron_transport,BRA-KOR,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209
954,Iron_transport,BRA-ROE,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111
955,Iron_transport,BRA-ROW,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416
956,Iron_transport,BRA-USA,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065
957,Iron_transport,CHN-AUS,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967
958,Iron_transport,CHN-AUT,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118
959,Iron_transport,CHN-BRA,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698
960,Iron_transport,CHN-CZE,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195
961,Iron_transport,CHN-DEU,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544
962,Iron_transport,CHN-ITA,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814
963,Iron_transport,CHN-JPN,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048
964,Iron_transport,CHN-KOR,952.2274500516,952.2274500516,952.2274500516,952.2274500516,952.2274500516,952.2274500516
965,Iron_transport,CHN-ROE,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814
966,Iron_transport,CHN-ROW,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973
967,Iron_transport,CHN-USA,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791
