,technology,location,time_operation,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
3236,Aluminium_transport,JPN-USA,2,0.1419,0.1419,0.1419,0.1419,0.1419,0.1685504
3237,Aluminium_transport,JPN-USA,3,0.1419,0.1419,0.1419,0.1419,0.1419,0.1685504
3238,Aluminium_transport,JPN-USA,4,0.1419,0.1419,0.1419,0.1419,0.1419,0.1685504
3239,Aluminium_transport,JPN-USA,5,0.1419,0.1419,0.1419,0.1419,0.1419,0.1685504
3240,Aluminium_transport,JPN-USA,6,0.1419,0.1419,0.1419,0.1419,0.1419,0.1685504
3241,Aluminium_transport,JPN-USA,7,0.1419,0.1419,0.1419,0.1419,0.1419,0.1685504
3242,Aluminium_transport,JPN-USA,8,0.1419,0.1419,0.1419,0.1419,0.1419,0.1685504
3243,Aluminium_transport,JPN-USA,9,0.1419,0.1419,0.1419,0.1419,0.1419,0.1685504
3244,Aluminium_transport,JPN-USA,10,0.1419,0.1419,0.1419,0.1419,0.1419,0.1685504
3245,Aluminium_transport,JPN-USA,11,0.1419,0.1419,0.1419,0.1419,0.1419,0.1685504
3246,Aluminium_transport,JPN-USA,12,0.1419,0.1419,0.1419,0.1419,0.1419,0.1685504
3247,Aluminium_transport,JPN-USA,13,0.1419,0.1419,0.1419,0.1419,0.1419,0.1685504
3248,Aluminium_transport,KOR-AUS,0,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3249,Aluminium_transport,KOR-AUS,1,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3250,Aluminium_transport,KOR-AUS,2,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3251,Aluminium_transport,KOR-AUS,3,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3252,Aluminium_transport,KOR-AUS,4,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3253,Aluminium_transport,KOR-AUS,5,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3254,Aluminium_transport,KOR-AUS,6,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3255,Aluminium_transport,KOR-AUS,7,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3256,Aluminium_transport,KOR-AUS,8,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3257,Aluminium_transport,KOR-AUS,9,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3258,Aluminium_transport,KOR-AUS,10,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3259,Aluminium_transport,KOR-AUS,11,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3260,Aluminium_transport,KOR-AUS,12,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3261,Aluminium_transport,KOR-AUS,13,0.1327,0.1327,0.1327,0.1327,0.1327,0.1327
3262,Aluminium_transport,KOR-AUT,0,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3263,Aluminium_transport,KOR-AUT,1,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3264,Aluminium_transport,KOR-AUT,2,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3265,Aluminium_transport,KOR-AUT,3,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3266,Aluminium_transport,KOR-AUT,4,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3267,Aluminium_transport,KOR-AUT,5,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3268,Aluminium_transport,KOR-AUT,6,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3269,Aluminium_transport,KOR-AUT,7,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3270,Aluminium_transport,KOR-AUT,8,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3271,Aluminium_transport,KOR-AUT,9,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3272,Aluminium_transport,KOR-AUT,10,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3273,Aluminium_transport,KOR-AUT,11,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3274,Aluminium_transport,KOR-AUT,12,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3275,Aluminium_transport,KOR-AUT,13,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898
3276,Aluminium_transport,KOR-BRA,0,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3277,Aluminium_transport,KOR-BRA,1,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3278,Aluminium_transport,KOR-BRA,2,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3279,Aluminium_transport,KOR-BRA,3,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3280,Aluminium_transport,KOR-BRA,4,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3281,Aluminium_transport,KOR-BRA,5,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3282,Aluminium_transport,KOR-BRA,6,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3283,Aluminium_transport,KOR-BRA,7,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3284,Aluminium_transport,KOR-BRA,8,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3285,Aluminium_transport,KOR-BRA,9,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3286,Aluminium_transport,KOR-BRA,10,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3287,Aluminium_transport,KOR-BRA,11,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3288,Aluminium_transport,KOR-BRA,12,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3289,Aluminium_transport,KOR-BRA,13,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101
3290,Aluminium_transport,KOR-CHN,0,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3291,Aluminium_transport,KOR-CHN,1,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3292,Aluminium_transport,KOR-CHN,2,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3293,Aluminium_transport,KOR-CHN,3,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3294,Aluminium_transport,KOR-CHN,4,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3295,Aluminium_transport,KOR-CHN,5,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3296,Aluminium_transport,KOR-CHN,6,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3297,Aluminium_transport,KOR-CHN,7,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3298,Aluminium_transport,KOR-CHN,8,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3299,Aluminium_transport,KOR-CHN,9,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3300,Aluminium_transport,KOR-CHN,10,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3301,Aluminium_transport,KOR-CHN,11,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3302,Aluminium_transport,KOR-CHN,12,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3303,Aluminium_transport,KOR-CHN,13,0.0977,0.0977,0.0977,0.0977,0.0977,0.0977
3304,Aluminium_transport,KOR-CZE,0,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3305,Aluminium_transport,KOR-CZE,1,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3306,Aluminium_transport,KOR-CZE,2,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3307,Aluminium_transport,KOR-CZE,3,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3308,Aluminium_transport,KOR-CZE,4,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3309,Aluminium_transport,KOR-CZE,5,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3310,Aluminium_transport,KOR-CZE,6,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3311,Aluminium_transport,KOR-CZE,7,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3312,Aluminium_transport,KOR-CZE,8,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3313,Aluminium_transport,KOR-CZE,9,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3314,Aluminium_transport,KOR-CZE,10,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3315,Aluminium_transport,KOR-CZE,11,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3316,Aluminium_transport,KOR-CZE,12,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3317,Aluminium_transport,KOR-CZE,13,0.1106,0.1106,0.1106,0.1106,0.1106,0.1106
3318,Aluminium_transport,KOR-DEU,0,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3319,Aluminium_transport,KOR-DEU,1,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3320,Aluminium_transport,KOR-DEU,2,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3321,Aluminium_transport,KOR-DEU,3,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3322,Aluminium_transport,KOR-DEU,4,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3323,Aluminium_transport,KOR-DEU,5,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3324,Aluminium_transport,KOR-DEU,6,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3325,Aluminium_transport,KOR-DEU,7,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3326,Aluminium_transport,KOR-DEU,8,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3327,Aluminium_transport,KOR-DEU,9,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3328,Aluminium_transport,KOR-DEU,10,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3329,Aluminium_transport,KOR-DEU,11,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3330,Aluminium_transport,KOR-DEU,12,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3331,Aluminium_transport,KOR-DEU,13,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438
3332,Aluminium_transport,KOR-ITA,0,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3333,Aluminium_transport,KOR-ITA,1,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3334,Aluminium_transport,KOR-ITA,2,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3335,Aluminium_transport,KOR-ITA,3,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3336,Aluminium_transport,KOR-ITA,4,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3337,Aluminium_transport,KOR-ITA,5,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3338,Aluminium_transport,KOR-ITA,6,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3339,Aluminium_transport,KOR-ITA,7,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3340,Aluminium_transport,KOR-ITA,8,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3341,Aluminium_transport,KOR-ITA,9,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3342,Aluminium_transport,KOR-ITA,10,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3343,Aluminium_transport,KOR-ITA,11,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3344,Aluminium_transport,KOR-ITA,12,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3345,Aluminium_transport,KOR-ITA,13,0.1732,0.1732,0.1732,0.1732,0.1732,0.1732
3346,Aluminium_transport,KOR-JPN,0,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3347,Aluminium_transport,KOR-JPN,1,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3348,Aluminium_transport,KOR-JPN,2,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3349,Aluminium_transport,KOR-JPN,3,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3350,Aluminium_transport,KOR-JPN,4,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3351,Aluminium_transport,KOR-JPN,5,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3352,Aluminium_transport,KOR-JPN,6,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3353,Aluminium_transport,KOR-JPN,7,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3354,Aluminium_transport,KOR-JPN,8,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3355,Aluminium_transport,KOR-JPN,9,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3356,Aluminium_transport,KOR-JPN,10,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3357,Aluminium_transport,KOR-JPN,11,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3358,Aluminium_transport,KOR-JPN,12,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3359,Aluminium_transport,KOR-JPN,13,0.1198,0.1198,0.1198,0.1198,0.1198,0.1198
3360,Aluminium_transport,KOR-ROE,0,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3361,Aluminium_transport,KOR-ROE,1,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3362,Aluminium_transport,KOR-ROE,2,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3363,Aluminium_transport,KOR-ROE,3,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3364,Aluminium_transport,KOR-ROE,4,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3365,Aluminium_transport,KOR-ROE,5,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3366,Aluminium_transport,KOR-ROE,6,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3367,Aluminium_transport,KOR-ROE,7,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3368,Aluminium_transport,KOR-ROE,8,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3369,Aluminium_transport,KOR-ROE,9,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3370,Aluminium_transport,KOR-ROE,10,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3371,Aluminium_transport,KOR-ROE,11,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3372,Aluminium_transport,KOR-ROE,12,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3373,Aluminium_transport,KOR-ROE,13,0.1544,0.1544,0.1544,0.1544,0.1544,0.1253
3374,Aluminium_transport,KOR-ROW,0,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3375,Aluminium_transport,KOR-ROW,1,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3376,Aluminium_transport,KOR-ROW,2,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3377,Aluminium_transport,KOR-ROW,3,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3378,Aluminium_transport,KOR-ROW,4,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3379,Aluminium_transport,KOR-ROW,5,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3380,Aluminium_transport,KOR-ROW,6,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3381,Aluminium_transport,KOR-ROW,7,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3382,Aluminium_transport,KOR-ROW,8,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3383,Aluminium_transport,KOR-ROW,9,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3384,Aluminium_transport,KOR-ROW,10,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3385,Aluminium_transport,KOR-ROW,11,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3386,Aluminium_transport,KOR-ROW,12,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3387,Aluminium_transport,KOR-ROW,13,0.1448,0.1448,0.1448,0.1448,0.1448,0.1544
3388,Aluminium_transport,KOR-USA,0,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3389,Aluminium_transport,KOR-USA,1,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3390,Aluminium_transport,KOR-USA,2,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3391,Aluminium_transport,KOR-USA,3,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3392,Aluminium_transport,KOR-USA,4,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3393,Aluminium_transport,KOR-USA,5,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3394,Aluminium_transport,KOR-USA,6,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3395,Aluminium_transport,KOR-USA,7,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3396,Aluminium_transport,KOR-USA,8,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3397,Aluminium_transport,KOR-USA,9,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3398,Aluminium_transport,KOR-USA,10,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3399,Aluminium_transport,KOR-USA,11,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3400,Aluminium_transport,KOR-USA,12,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3401,Aluminium_transport,KOR-USA,13,0.1253,0.1253,0.1253,0.1253,0.1253,0.1482752
3402,Aluminium_transport,ROE-AUS,0,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3403,Aluminium_transport,ROE-AUS,1,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3404,Aluminium_transport,ROE-AUS,2,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3405,Aluminium_transport,ROE-AUS,3,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3406,Aluminium_transport,ROE-AUS,4,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3407,Aluminium_transport,ROE-AUS,5,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3408,Aluminium_transport,ROE-AUS,6,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3409,Aluminium_transport,ROE-AUS,7,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3410,Aluminium_transport,ROE-AUS,8,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3411,Aluminium_transport,ROE-AUS,9,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3412,Aluminium_transport,ROE-AUS,10,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3413,Aluminium_transport,ROE-AUS,11,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3414,Aluminium_transport,ROE-AUS,12,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3415,Aluminium_transport,ROE-AUS,13,0.2295,0.2295,0.2295,0.2295,0.2295,0.1622
3416,Aluminium_transport,ROE-AUT,0,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3417,Aluminium_transport,ROE-AUT,1,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3418,Aluminium_transport,ROE-AUT,2,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3419,Aluminium_transport,ROE-AUT,3,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3420,Aluminium_transport,ROE-AUT,4,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3421,Aluminium_transport,ROE-AUT,5,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3422,Aluminium_transport,ROE-AUT,6,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3423,Aluminium_transport,ROE-AUT,7,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3424,Aluminium_transport,ROE-AUT,8,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3425,Aluminium_transport,ROE-AUT,9,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3426,Aluminium_transport,ROE-AUT,10,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3427,Aluminium_transport,ROE-AUT,11,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3428,Aluminium_transport,ROE-AUT,12,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3429,Aluminium_transport,ROE-AUT,13,0.0476,0.0476,0.0476,0.0476,0.0476,0.1864
3430,Aluminium_transport,ROE-BRA,0,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3431,Aluminium_transport,ROE-BRA,1,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3432,Aluminium_transport,ROE-BRA,2,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3433,Aluminium_transport,ROE-BRA,3,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3434,Aluminium_transport,ROE-BRA,4,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3435,Aluminium_transport,ROE-BRA,5,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3436,Aluminium_transport,ROE-BRA,6,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3437,Aluminium_transport,ROE-BRA,7,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3438,Aluminium_transport,ROE-BRA,8,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3439,Aluminium_transport,ROE-BRA,9,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3440,Aluminium_transport,ROE-BRA,10,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3441,Aluminium_transport,ROE-BRA,11,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3442,Aluminium_transport,ROE-BRA,12,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3443,Aluminium_transport,ROE-BRA,13,0.2309,0.2309,0.2309,0.2309,0.2309,0.1547
3444,Aluminium_transport,ROE-CHN,0,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3445,Aluminium_transport,ROE-CHN,1,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3446,Aluminium_transport,ROE-CHN,2,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3447,Aluminium_transport,ROE-CHN,3,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3448,Aluminium_transport,ROE-CHN,4,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3449,Aluminium_transport,ROE-CHN,5,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3450,Aluminium_transport,ROE-CHN,6,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3451,Aluminium_transport,ROE-CHN,7,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3452,Aluminium_transport,ROE-CHN,8,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3453,Aluminium_transport,ROE-CHN,9,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3454,Aluminium_transport,ROE-CHN,10,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3455,Aluminium_transport,ROE-CHN,11,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3456,Aluminium_transport,ROE-CHN,12,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3457,Aluminium_transport,ROE-CHN,13,0.1551,0.1551,0.1551,0.1551,0.1551,0.1323
3458,Aluminium_transport,ROE-CZE,0,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3459,Aluminium_transport,ROE-CZE,1,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3460,Aluminium_transport,ROE-CZE,2,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3461,Aluminium_transport,ROE-CZE,3,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3462,Aluminium_transport,ROE-CZE,4,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3463,Aluminium_transport,ROE-CZE,5,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3464,Aluminium_transport,ROE-CZE,6,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3465,Aluminium_transport,ROE-CZE,7,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3466,Aluminium_transport,ROE-CZE,8,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3467,Aluminium_transport,ROE-CZE,9,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3468,Aluminium_transport,ROE-CZE,10,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3469,Aluminium_transport,ROE-CZE,11,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3470,Aluminium_transport,ROE-CZE,12,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3471,Aluminium_transport,ROE-CZE,13,0.0209,0.0209,0.0209,0.0209,0.0209,0.1212
3472,Aluminium_transport,ROE-DEU,0,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3473,Aluminium_transport,ROE-DEU,1,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3474,Aluminium_transport,ROE-DEU,2,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3475,Aluminium_transport,ROE-DEU,3,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3476,Aluminium_transport,ROE-DEU,4,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3477,Aluminium_transport,ROE-DEU,5,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3478,Aluminium_transport,ROE-DEU,6,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3479,Aluminium_transport,ROE-DEU,7,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3480,Aluminium_transport,ROE-DEU,8,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3481,Aluminium_transport,ROE-DEU,9,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3482,Aluminium_transport,ROE-DEU,10,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3483,Aluminium_transport,ROE-DEU,11,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3484,Aluminium_transport,ROE-DEU,12,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3485,Aluminium_transport,ROE-DEU,13,0.0411,0.0411,0.0411,0.0411,0.0411,0.1249
3486,Aluminium_transport,ROE-ITA,0,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3487,Aluminium_transport,ROE-ITA,1,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3488,Aluminium_transport,ROE-ITA,2,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3489,Aluminium_transport,ROE-ITA,3,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3490,Aluminium_transport,ROE-ITA,4,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3491,Aluminium_transport,ROE-ITA,5,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3492,Aluminium_transport,ROE-ITA,6,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3493,Aluminium_transport,ROE-ITA,7,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3494,Aluminium_transport,ROE-ITA,8,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3495,Aluminium_transport,ROE-ITA,9,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3496,Aluminium_transport,ROE-ITA,10,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3497,Aluminium_transport,ROE-ITA,11,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3498,Aluminium_transport,ROE-ITA,12,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3499,Aluminium_transport,ROE-ITA,13,0.0652,0.0652,0.0652,0.0652,0.0652,0.1603
3500,Aluminium_transport,ROE-JPN,0,0.1879,0.1879,0.1879,0.1879,0.1879,0.1435
3501,Aluminium_transport,ROE-JPN,1,0.1879,0.1879,0.1879,0.1879,0.1879,0.1435
3502,Aluminium_transport,ROE-JPN,2,0.1879,0.1879,0.1879,0.1879,0.1879,0.1435
