,technology,capacity_type,location,time_operation,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
13454,HP_transport,power,BRA-CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
13455,HP_transport,power,BRA-CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
13456,HP_transport,power,BRA-CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
13457,HP_transport,power,BRA-CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
13458,HP_transport,power,BRA-CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
13459,HP_transport,power,BRA-CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
13460,HP_transport,power,BRA-CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
13461,HP_transport,power,BRA-CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
13462,HP_transport,power,BRA-CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
13463,HP_transport,power,BRA-CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
13464,HP_transport,power,BRA-CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
13465,HP_transport,power,BRA-CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
13466,HP_transport,power,BRA-CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
13467,HP_transport,power,BRA-CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
13468,HP_transport,power,BRA-DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
13469,HP_transport,power,BRA-DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
13470,HP_transport,power,BRA-DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
13471,HP_transport,power,BRA-DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
13472,HP_transport,power,BRA-DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
13473,HP_transport,power,BRA-DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
13474,HP_transport,power,BRA-DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
13475,HP_transport,power,BRA-DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
13476,HP_transport,power,BRA-DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
13477,HP_transport,power,BRA-DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
13478,HP_transport,power,BRA-DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
13479,HP_transport,power,BRA-DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
13480,HP_transport,power,BRA-DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
13481,HP_transport,power,BRA-DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
13482,HP_transport,power,BRA-ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
13483,HP_transport,power,BRA-ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
13484,HP_transport,power,BRA-ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
13485,HP_transport,power,BRA-ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
13486,HP_transport,power,BRA-ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
13487,HP_transport,power,BRA-ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
13488,HP_transport,power,BRA-ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
13489,HP_transport,power,BRA-ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
13490,HP_transport,power,BRA-ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
13491,HP_transport,power,BRA-ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
13492,HP_transport,power,BRA-ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
13493,HP_transport,power,BRA-ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
13494,HP_transport,power,BRA-ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
13495,HP_transport,power,BRA-ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
13496,HP_transport,power,BRA-JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
13497,HP_transport,power,BRA-JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
13498,HP_transport,power,BRA-JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
13499,HP_transport,power,BRA-JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
13500,HP_transport,power,BRA-JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
13501,HP_transport,power,BRA-JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
13502,HP_transport,power,BRA-JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
13503,HP_transport,power,BRA-JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
13504,HP_transport,power,BRA-JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
13505,HP_transport,power,BRA-JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
13506,HP_transport,power,BRA-JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
13507,HP_transport,power,BRA-JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
13508,HP_transport,power,BRA-JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
13509,HP_transport,power,BRA-JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
13510,HP_transport,power,BRA-KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
13511,HP_transport,power,BRA-KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
13512,HP_transport,power,BRA-KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
13513,HP_transport,power,BRA-KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
13514,HP_transport,power,BRA-KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
13515,HP_transport,power,BRA-KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
13516,HP_transport,power,BRA-KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
13517,HP_transport,power,BRA-KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
13518,HP_transport,power,BRA-KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
13519,HP_transport,power,BRA-KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
13520,HP_transport,power,BRA-KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
13521,HP_transport,power,BRA-KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
13522,HP_transport,power,BRA-KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
13523,HP_transport,power,BRA-KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
13524,HP_transport,power,BRA-ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
13525,HP_transport,power,BRA-ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
13526,HP_transport,power,BRA-ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
13527,HP_transport,power,BRA-ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
13528,HP_transport,power,BRA-ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
13529,HP_transport,power,BRA-ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
13530,HP_transport,power,BRA-ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
13531,HP_transport,power,BRA-ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
13532,HP_transport,power,BRA-ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
13533,HP_transport,power,BRA-ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
13534,HP_transport,power,BRA-ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
13535,HP_transport,power,BRA-ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
13536,HP_transport,power,BRA-ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
13537,HP_transport,power,BRA-ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
13538,HP_transport,power,BRA-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
13539,HP_transport,power,BRA-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
13540,HP_transport,power,BRA-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
13541,HP_transport,power,BRA-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
13542,HP_transport,power,BRA-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
13543,HP_transport,power,BRA-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
13544,HP_transport,power,BRA-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
13545,HP_transport,power,BRA-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
13546,HP_transport,power,BRA-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
13547,HP_transport,power,BRA-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
13548,HP_transport,power,BRA-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
13549,HP_transport,power,BRA-ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
13550,HP_transport,power,BRA-ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
13551,HP_transport,power,BRA-ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
13552,HP_transport,power,BRA-USA,0,0.0,0.0,0.0,0.0,0.0,0.0
13553,HP_transport,power,BRA-USA,1,0.0,0.0,0.0,0.0,0.0,0.0
13554,HP_transport,power,BRA-USA,2,0.0,0.0,0.0,0.0,0.0,0.0
13555,HP_transport,power,BRA-USA,3,0.0,0.0,0.0,0.0,0.0,0.0
13556,HP_transport,power,BRA-USA,4,0.0,0.0,0.0,0.0,0.0,0.0
13557,HP_transport,power,BRA-USA,5,0.0,0.0,0.0,0.0,0.0,0.0
13558,HP_transport,power,BRA-USA,6,0.0,0.0,0.0,0.0,0.0,0.0
13559,HP_transport,power,BRA-USA,7,0.0,0.0,0.0,0.0,0.0,0.0
13560,HP_transport,power,BRA-USA,8,0.0,0.0,0.0,0.0,0.0,0.0
13561,HP_transport,power,BRA-USA,9,0.0,0.0,0.0,0.0,0.0,0.0
13562,HP_transport,power,BRA-USA,10,0.0,0.0,0.0,0.0,0.0,0.0
13563,HP_transport,power,BRA-USA,11,0.0,0.0,0.0,0.0,0.0,0.0
13564,HP_transport,power,BRA-USA,12,0.0,0.0,0.0,0.0,0.0,0.0
13565,HP_transport,power,BRA-USA,13,0.0,0.0,0.0,0.0,0.0,0.0
13566,HP_transport,power,CHN-AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
13567,HP_transport,power,CHN-AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
13568,HP_transport,power,CHN-AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
13569,HP_transport,power,CHN-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
13570,HP_transport,power,CHN-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
13571,HP_transport,power,CHN-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
13572,HP_transport,power,CHN-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
13573,HP_transport,power,CHN-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
13574,HP_transport,power,CHN-AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
13575,HP_transport,power,CHN-AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
13576,HP_transport,power,CHN-AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
13577,HP_transport,power,CHN-AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
13578,HP_transport,power,CHN-AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
13579,HP_transport,power,CHN-AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
13580,HP_transport,power,CHN-AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
13581,HP_transport,power,CHN-AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
13582,HP_transport,power,CHN-AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
13583,HP_transport,power,CHN-AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
13584,HP_transport,power,CHN-AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
13585,HP_transport,power,CHN-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
13586,HP_transport,power,CHN-AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
13587,HP_transport,power,CHN-AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
13588,HP_transport,power,CHN-AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
13589,HP_transport,power,CHN-AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
13590,HP_transport,power,CHN-AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
13591,HP_transport,power,CHN-AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
13592,HP_transport,power,CHN-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
13593,HP_transport,power,CHN-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
13594,HP_transport,power,CHN-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
13595,HP_transport,power,CHN-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
13596,HP_transport,power,CHN-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
13597,HP_transport,power,CHN-BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
13598,HP_transport,power,CHN-BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
13599,HP_transport,power,CHN-BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
13600,HP_transport,power,CHN-BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
13601,HP_transport,power,CHN-BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
13602,HP_transport,power,CHN-BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
13603,HP_transport,power,CHN-BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
13604,HP_transport,power,CHN-BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
13605,HP_transport,power,CHN-BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
13606,HP_transport,power,CHN-BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
13607,HP_transport,power,CHN-BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
13608,HP_transport,power,CHN-CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
13609,HP_transport,power,CHN-CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
13610,HP_transport,power,CHN-CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
13611,HP_transport,power,CHN-CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
13612,HP_transport,power,CHN-CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
13613,HP_transport,power,CHN-CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
13614,HP_transport,power,CHN-CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
13615,HP_transport,power,CHN-CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
13616,HP_transport,power,CHN-CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
13617,HP_transport,power,CHN-CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
13618,HP_transport,power,CHN-CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
13619,HP_transport,power,CHN-CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
13620,HP_transport,power,CHN-CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
13621,HP_transport,power,CHN-CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
13622,HP_transport,power,CHN-DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
13623,HP_transport,power,CHN-DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
13624,HP_transport,power,CHN-DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
13625,HP_transport,power,CHN-DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
13626,HP_transport,power,CHN-DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
13627,HP_transport,power,CHN-DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
13628,HP_transport,power,CHN-DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
13629,HP_transport,power,CHN-DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
13630,HP_transport,power,CHN-DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
13631,HP_transport,power,CHN-DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
13632,HP_transport,power,CHN-DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
13633,HP_transport,power,CHN-DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
13634,HP_transport,power,CHN-DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
13635,HP_transport,power,CHN-DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
13636,HP_transport,power,CHN-ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
13637,HP_transport,power,CHN-ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
13638,HP_transport,power,CHN-ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
13639,HP_transport,power,CHN-ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
13640,HP_transport,power,CHN-ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
13641,HP_transport,power,CHN-ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
13642,HP_transport,power,CHN-ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
13643,HP_transport,power,CHN-ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
13644,HP_transport,power,CHN-ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
13645,HP_transport,power,CHN-ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
13646,HP_transport,power,CHN-ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
13647,HP_transport,power,CHN-ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
13648,HP_transport,power,CHN-ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
13649,HP_transport,power,CHN-ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
13650,HP_transport,power,CHN-JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
13651,HP_transport,power,CHN-JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
13652,HP_transport,power,CHN-JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
13653,HP_transport,power,CHN-JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
13654,HP_transport,power,CHN-JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
13655,HP_transport,power,CHN-JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
13656,HP_transport,power,CHN-JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
13657,HP_transport,power,CHN-JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
13658,HP_transport,power,CHN-JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
13659,HP_transport,power,CHN-JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
13660,HP_transport,power,CHN-JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
13661,HP_transport,power,CHN-JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
13662,HP_transport,power,CHN-JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
13663,HP_transport,power,CHN-JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
13664,HP_transport,power,CHN-KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
13665,HP_transport,power,CHN-KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
13666,HP_transport,power,CHN-KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
13667,HP_transport,power,CHN-KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
13668,HP_transport,power,CHN-KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
13669,HP_transport,power,CHN-KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
13670,HP_transport,power,CHN-KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
13671,HP_transport,power,CHN-KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
13672,HP_transport,power,CHN-KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
13673,HP_transport,power,CHN-KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
13674,HP_transport,power,CHN-KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
13675,HP_transport,power,CHN-KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
13676,HP_transport,power,CHN-KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
13677,HP_transport,power,CHN-KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
13678,HP_transport,power,CHN-ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
13679,HP_transport,power,CHN-ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
13680,HP_transport,power,CHN-ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
13681,HP_transport,power,CHN-ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
13682,HP_transport,power,CHN-ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
13683,HP_transport,power,CHN-ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
13684,HP_transport,power,CHN-ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
13685,HP_transport,power,CHN-ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
13686,HP_transport,power,CHN-ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
13687,HP_transport,power,CHN-ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
13688,HP_transport,power,CHN-ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
13689,HP_transport,power,CHN-ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
13690,HP_transport,power,CHN-ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
13691,HP_transport,power,CHN-ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
13692,HP_transport,power,CHN-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
13693,HP_transport,power,CHN-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
13694,HP_transport,power,CHN-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
13695,HP_transport,power,CHN-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
13696,HP_transport,power,CHN-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
13697,HP_transport,power,CHN-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
13698,HP_transport,power,CHN-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
13699,HP_transport,power,CHN-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
13700,HP_transport,power,CHN-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
13701,HP_transport,power,CHN-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
13702,HP_transport,power,CHN-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
13703,HP_transport,power,CHN-ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
13704,HP_transport,power,CHN-ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
13705,HP_transport,power,CHN-ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
13706,HP_transport,power,CHN-USA,0,0.0,0.0,0.0,0.0,0.0,0.0
13707,HP_transport,power,CHN-USA,1,0.0,0.0,0.0,0.0,0.0,0.0
13708,HP_transport,power,CHN-USA,2,0.0,0.0,0.0,0.0,0.0,0.0
13709,HP_transport,power,CHN-USA,3,0.0,0.0,0.0,0.0,0.0,0.0
13710,HP_transport,power,CHN-USA,4,0.0,0.0,0.0,0.0,0.0,0.0
13711,HP_transport,power,CHN-USA,5,0.0,0.0,0.0,0.0,0.0,0.0
13712,HP_transport,power,CHN-USA,6,0.0,0.0,0.0,0.0,0.0,0.0
13713,HP_transport,power,CHN-USA,7,0.0,0.0,0.0,0.0,0.0,0.0
13714,HP_transport,power,CHN-USA,8,0.0,0.0,0.0,0.0,0.0,0.0
13715,HP_transport,power,CHN-USA,9,0.0,0.0,0.0,0.0,0.0,0.0
13716,HP_transport,power,CHN-USA,10,0.0,0.0,0.0,0.0,0.0,0.0
13717,HP_transport,power,CHN-USA,11,0.0,0.0,0.0,0.0,0.0,0.0
13718,HP_transport,power,CHN-USA,12,0.0,0.0,0.0,0.0,0.0,0.0
13719,HP_transport,power,CHN-USA,13,0.0,0.0,0.0,0.0,0.0,0.0
13720,HP_transport,power,CZE-AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
13721,HP_transport,power,CZE-AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
13722,HP_transport,power,CZE-AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
13723,HP_transport,power,CZE-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
13724,HP_transport,power,CZE-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
13725,HP_transport,power,CZE-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
13726,HP_transport,power,CZE-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
13727,HP_transport,power,CZE-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
13728,HP_transport,power,CZE-AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
13729,HP_transport,power,CZE-AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
13730,HP_transport,power,CZE-AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
13731,HP_transport,power,CZE-AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
13732,HP_transport,power,CZE-AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
13733,HP_transport,power,CZE-AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
13734,HP_transport,power,CZE-AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
13735,HP_transport,power,CZE-AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
13736,HP_transport,power,CZE-AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
13737,HP_transport,power,CZE-AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
13738,HP_transport,power,CZE-AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
13739,HP_transport,power,CZE-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
13740,HP_transport,power,CZE-AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
13741,HP_transport,power,CZE-AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
13742,HP_transport,power,CZE-AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
13743,HP_transport,power,CZE-AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
13744,HP_transport,power,CZE-AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
13745,HP_transport,power,CZE-AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
13746,HP_transport,power,CZE-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
13747,HP_transport,power,CZE-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
13748,HP_transport,power,CZE-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
13749,HP_transport,power,CZE-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
13750,HP_transport,power,CZE-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
13751,HP_transport,power,CZE-BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
13752,HP_transport,power,CZE-BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
13753,HP_transport,power,CZE-BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
13754,HP_transport,power,CZE-BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
13755,HP_transport,power,CZE-BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
13756,HP_transport,power,CZE-BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
13757,HP_transport,power,CZE-BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
13758,HP_transport,power,CZE-BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
13759,HP_transport,power,CZE-BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
13760,HP_transport,power,CZE-BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
13761,HP_transport,power,CZE-BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
13762,HP_transport,power,CZE-CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
