,technology,location,year,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
11282,HEX_transport,AUS-BRA,12,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11283,HEX_transport,AUS-BRA,13,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11284,HEX_transport,AUS-CHN,0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11285,HEX_transport,AUS-CHN,1,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11286,HEX_transport,AUS-CHN,2,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11287,HEX_transport,AUS-CHN,3,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11288,HEX_transport,AUS-CHN,4,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11289,HEX_transport,AUS-CHN,5,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11290,HEX_transport,AUS-CHN,6,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11291,HEX_transport,AUS-CHN,7,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11292,HEX_transport,AUS-CHN,8,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11293,HEX_transport,AUS-CHN,9,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11294,HEX_transport,AUS-CHN,10,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11295,HEX_transport,AUS-CHN,11,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11296,HEX_transport,AUS-CHN,12,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11297,HEX_transport,AUS-CHN,13,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11298,HEX_transport,AUS-CZE,0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11299,HEX_transport,AUS-CZE,1,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11300,HEX_transport,AUS-CZE,2,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11301,HEX_transport,AUS-CZE,3,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11302,HEX_transport,AUS-CZE,4,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11303,HEX_transport,AUS-CZE,5,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11304,HEX_transport,AUS-CZE,6,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11305,HEX_transport,AUS-CZE,7,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11306,HEX_transport,AUS-CZE,8,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11307,HEX_transport,AUS-CZE,9,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11308,HEX_transport,AUS-CZE,10,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11309,HEX_transport,AUS-CZE,11,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11310,HEX_transport,AUS-CZE,12,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11311,HEX_transport,AUS-CZE,13,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11312,HEX_transport,AUS-DEU,0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11313,HEX_transport,AUS-DEU,1,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11314,HEX_transport,AUS-DEU,2,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11315,HEX_transport,AUS-DEU,3,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11316,HEX_transport,AUS-DEU,4,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11317,HEX_transport,AUS-DEU,5,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11318,HEX_transport,AUS-DEU,6,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11319,HEX_transport,AUS-DEU,7,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11320,HEX_transport,AUS-DEU,8,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11321,HEX_transport,AUS-DEU,9,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11322,HEX_transport,AUS-DEU,10,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11323,HEX_transport,AUS-DEU,11,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11324,HEX_transport,AUS-DEU,12,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11325,HEX_transport,AUS-DEU,13,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11326,HEX_transport,AUS-ITA,0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11327,HEX_transport,AUS-ITA,1,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11328,HEX_transport,AUS-ITA,2,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11329,HEX_transport,AUS-ITA,3,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11330,HEX_transport,AUS-ITA,4,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11331,HEX_transport,AUS-ITA,5,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11332,HEX_transport,AUS-ITA,6,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11333,HEX_transport,AUS-ITA,7,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11334,HEX_transport,AUS-ITA,8,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11335,HEX_transport,AUS-ITA,9,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11336,HEX_transport,AUS-ITA,10,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11337,HEX_transport,AUS-ITA,11,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11338,HEX_transport,AUS-ITA,12,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11339,HEX_transport,AUS-ITA,13,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11340,HEX_transport,AUS-JPN,0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11341,HEX_transport,AUS-JPN,1,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11342,HEX_transport,AUS-JPN,2,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11343,HEX_transport,AUS-JPN,3,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11344,HEX_transport,AUS-JPN,4,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11345,HEX_transport,AUS-JPN,5,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11346,HEX_transport,AUS-JPN,6,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11347,HEX_transport,AUS-JPN,7,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11348,HEX_transport,AUS-JPN,8,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11349,HEX_transport,AUS-JPN,9,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11350,HEX_transport,AUS-JPN,10,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11351,HEX_transport,AUS-JPN,11,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11352,HEX_transport,AUS-JPN,12,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11353,HEX_transport,AUS-JPN,13,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11354,HEX_transport,AUS-KOR,0,22409.522336400005,22409.522336400005,22409.522336400005,22409.522336400005,22409.522336400005,22409.522336400005
11355,HEX_transport,AUS-KOR,1,22409.522336400005,22409.522336400005,22409.522336400005,22409.522336400005,22409.522336400005,22409.522336400005
11356,HEX_transport,AUS-KOR,2,22409.522336400005,22409.522336400005,22409.522336400005,22409.522336400005,22409.522336400005,22409.522336400005
11357,HEX_transport,AUS-KOR,3,15818.401188000007,15818.401188000007,15818.401188000007,15818.401188000007,22409.522336400005,15818.401188000007
11358,HEX_transport,AUS-KOR,4,13545.600792000005,13545.600792000005,13545.600792000005,13545.600792000005,13545.600792000005,13545.600792000005
11359,HEX_transport,AUS-KOR,5,11272.800396000002,11272.800396000002,11272.800396000002,11272.800396000002,11272.800396000002,11272.800396000002
11360,HEX_transport,AUS-KOR,6,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11361,HEX_transport,AUS-KOR,7,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11362,HEX_transport,AUS-KOR,8,79456.812276,79456.812276,79456.812276,79456.812276,79456.812276,63752.89793983817
11363,HEX_transport,AUS-KOR,9,77184.01187999999,77184.01187999999,77184.01187999999,77184.01187999999,77184.01187999999,77184.01187999999
11364,HEX_transport,AUS-KOR,10,97639.21544399999,97639.21544399999,97639.21544399999,97639.21544399999,97639.21544399999,97639.21544399999
11365,HEX_transport,AUS-KOR,11,93093.614652,9000.0,9000.0,9000.0,9000.0,9000.0
11366,HEX_transport,AUS-KOR,12,113548.81821599999,9000.0,9000.0,9000.0,9000.0,9000.0
11367,HEX_transport,AUS-KOR,13,134004.02178,9000.0,9000.0,9000.0,9000.0,9000.0
11368,HEX_transport,AUS-ROE,0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11369,HEX_transport,AUS-ROE,1,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11370,HEX_transport,AUS-ROE,2,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11371,HEX_transport,AUS-ROE,3,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11372,HEX_transport,AUS-ROE,4,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11373,HEX_transport,AUS-ROE,5,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11374,HEX_transport,AUS-ROE,6,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11375,HEX_transport,AUS-ROE,7,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11376,HEX_transport,AUS-ROE,8,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11377,HEX_transport,AUS-ROE,9,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11378,HEX_transport,AUS-ROE,10,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11379,HEX_transport,AUS-ROE,11,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11380,HEX_transport,AUS-ROE,12,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11381,HEX_transport,AUS-ROE,13,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11382,HEX_transport,AUS-ROW,0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11383,HEX_transport,AUS-ROW,1,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11384,HEX_transport,AUS-ROW,2,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11385,HEX_transport,AUS-ROW,3,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11386,HEX_transport,AUS-ROW,4,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11387,HEX_transport,AUS-ROW,5,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11388,HEX_transport,AUS-ROW,6,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11389,HEX_transport,AUS-ROW,7,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11390,HEX_transport,AUS-ROW,8,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11391,HEX_transport,AUS-ROW,9,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11392,HEX_transport,AUS-ROW,10,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11393,HEX_transport,AUS-ROW,11,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11394,HEX_transport,AUS-ROW,12,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11395,HEX_transport,AUS-ROW,13,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11396,HEX_transport,AUS-USA,0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11397,HEX_transport,AUS-USA,1,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11398,HEX_transport,AUS-USA,2,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11399,HEX_transport,AUS-USA,3,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11400,HEX_transport,AUS-USA,4,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11401,HEX_transport,AUS-USA,5,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11402,HEX_transport,AUS-USA,6,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11403,HEX_transport,AUS-USA,7,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11404,HEX_transport,AUS-USA,8,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11405,HEX_transport,AUS-USA,9,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11406,HEX_transport,AUS-USA,10,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11407,HEX_transport,AUS-USA,11,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11408,HEX_transport,AUS-USA,12,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11409,HEX_transport,AUS-USA,13,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
11410,HEX_transport,AUT-AUS,0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11411,HEX_transport,AUT-AUS,1,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11412,HEX_transport,AUT-AUS,2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11413,HEX_transport,AUT-AUS,3,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11414,HEX_transport,AUT-AUS,4,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11415,HEX_transport,AUT-AUS,5,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11416,HEX_transport,AUT-AUS,6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11417,HEX_transport,AUT-AUS,7,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11418,HEX_transport,AUT-AUS,8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11419,HEX_transport,AUT-AUS,9,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11420,HEX_transport,AUT-AUS,10,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11421,HEX_transport,AUT-AUS,11,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11422,HEX_transport,AUT-AUS,12,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11423,HEX_transport,AUT-AUS,13,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11424,HEX_transport,AUT-BRA,0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11425,HEX_transport,AUT-BRA,1,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11426,HEX_transport,AUT-BRA,2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11427,HEX_transport,AUT-BRA,3,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11428,HEX_transport,AUT-BRA,4,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11429,HEX_transport,AUT-BRA,5,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11430,HEX_transport,AUT-BRA,6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11431,HEX_transport,AUT-BRA,7,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11432,HEX_transport,AUT-BRA,8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11433,HEX_transport,AUT-BRA,9,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11434,HEX_transport,AUT-BRA,10,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11435,HEX_transport,AUT-BRA,11,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11436,HEX_transport,AUT-BRA,12,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11437,HEX_transport,AUT-BRA,13,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11438,HEX_transport,AUT-CHN,0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11439,HEX_transport,AUT-CHN,1,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11440,HEX_transport,AUT-CHN,2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11441,HEX_transport,AUT-CHN,3,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11442,HEX_transport,AUT-CHN,4,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11443,HEX_transport,AUT-CHN,5,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11444,HEX_transport,AUT-CHN,6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11445,HEX_transport,AUT-CHN,7,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11446,HEX_transport,AUT-CHN,8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11447,HEX_transport,AUT-CHN,9,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11448,HEX_transport,AUT-CHN,10,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11449,HEX_transport,AUT-CHN,11,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11450,HEX_transport,AUT-CHN,12,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11451,HEX_transport,AUT-CHN,13,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11452,HEX_transport,AUT-CZE,0,4000.0,4000.0,4000.0,4000.0,4000.0,4023.65322864256
11453,HEX_transport,AUT-CZE,1,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11454,HEX_transport,AUT-CZE,2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11455,HEX_transport,AUT-CZE,3,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11456,HEX_transport,AUT-CZE,4,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11457,HEX_transport,AUT-CZE,5,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11458,HEX_transport,AUT-CZE,6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11459,HEX_transport,AUT-CZE,7,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11460,HEX_transport,AUT-CZE,8,4000.0,4000.0,4000.0,4000.0,5147.931895726023,4000.0
11461,HEX_transport,AUT-CZE,9,5421.8755073538405,5421.8755073538405,5421.8755073538405,5421.8755073538405,5857.19446,5421.8755073538405
11462,HEX_transport,AUT-CZE,10,4000.0,4000.0,4000.0,4000.0,5857.19446,4000.0
11463,HEX_transport,AUT-CZE,11,4000.0,4000.0,4000.0,4000.0,5873.214619411972,5485.755568
11464,HEX_transport,AUT-CZE,12,4000.0,6796.897712870748,5522.435158585,6796.897712870766,9571.58338,5485.755568
11465,HEX_transport,AUT-CZE,13,4000.0,10511.28663287075,9236.824078585,10511.286632870764,13285.9723,9200.144487999998
11466,HEX_transport,AUT-DEU,0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11467,HEX_transport,AUT-DEU,1,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11468,HEX_transport,AUT-DEU,2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
11469,HEX_transport,AUT-DEU,3,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
