location,commodity,time_operation,opex_production,amount_produced,production_cost_per_unit,opex_transport,amount_imported,per_unit_import_cost,weighted_cost_per_unit,total_cost,production_to_import_ratio,scenario
ROE,Copper,10,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,11,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,11,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,12,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,12,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,13,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,13,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper_ore,0,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,1,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,2,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,3,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,4,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,5,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,6,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,7,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,8,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,9,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,10,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,11,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,12,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,Copper_ore,13,1635995.7420480002,535.2,3056.79324,18.5838,0.0,,3056.79324,1635995.7420480002,,Tariffs
ROE,HEX,0,196425.02448,4.7,41792.558399999994,598099.19876,9.3,97446.42993376344,47710.91500013878,667952.8100019429,0.5053763440860215,Tariffs
ROE,HEX,1,250755.3504,6.0,57392.5584,586109.78096,8.8,99971.44203909089,44776.84703208181,662697.3360748108,0.6818181818181818,Tariffs
ROE,HEX,2,292547.9088,7.0,52078.272685714284,583711.8974,8.7,100511.27221333334,41216.81835136193,647104.0481163822,0.8045977011494253,Tariffs
ROE,HEX,3,334340.4672,8.0,50792.5584,581314.01384,8.6,101063.65657767442,38922.16496619537,646107.9384388432,0.9302325581395349,Tariffs
