location,time_operation,commodity,weighted_cost_per_unit,conversion_factor,levelized_cost_per_kw,scenario
AUT,1,HP,24724.656173687014,1.0,24.724656173687013,
AUT,2,HP,19803.58099911962,1.0,19.803580999119617,
AUT,3,HP,32034.006,1.0,32.034006,
AUT,4,HP,32034.006,1.0,32.034006,
AUT,5,HP,32034.006000000005,1.0,32.034006000000005,
AUT,6,HP,32034.006,1.0,32.034006,
AUT,7,HP,32034.005999999998,1.0,32.034006,
AUT,8,HP,32034.005999999998,1.0,32.034006,
AUT,9,HP,42382.69206070498,1.0,42.38269206070498,
AUT,10,HP,86012.51584615385,1.0,86.01251584615385,
AUT,11,HP,42234.005999999994,1.0,42.234005999999994,
AUT,12,HP,41554.00600000001,1.0,41.55400600000001,
AUT,13,HP,36640.45761290323,1.0,36.64045761290323,
AUT,0,Iron,77.74721359368202,29.89,2.3238642143151553,
AUT,1,Iron,76.29829044123046,29.89,2.2805559012883783,
AUT,2,Iron,76.29829044123046,29.89,2.2805559012883783,
AUT,3,Iron,48.55250913178913,29.89,1.4512344979491771,
AUT,4,Iron,46.02213627629547,29.89,1.3756016532984716,
AUT,5,Iron,42.89923525856613,29.89,1.2822581418785415,
AUT,6,Iron,40.71642542365864,29.89,1.217013955913157,
AUT,7,Iron,39.206047345675024,29.89,1.1718687551622264,
AUT,8,Iron,37.77902785205192,29.89,1.1292151424978318,
AUT,9,Iron,37.48271048469584,29.89,1.1203582163875587,
AUT,10,Iron,36.570379301366394,29.89,1.0930886373178417,
AUT,11,Iron,36.51988597586555,29.89,1.0915793918186214,
AUT,12,Iron,36.485778945637215,29.89,1.0905599326850965,
AUT,13,Iron,36.47331411790942,29.89,1.0901873589843125,
AUT,0,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,0,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,1,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,1,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,2,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,2,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,3,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,3,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,4,Nickel,3913.578180000001,0.605625,2.3701607852625006,
AUT,4,Nickel,3913.578180000001,0.605625,2.3701607852625006,
