location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
DEU,5,295081.8634911102,77.4375,576561.7259409712,195.4384999999999,871643.5894320814,272.87599999999986,3194.284544745899,1.9539043136019132,2.523822437449555
DEU,6,295081.8634911102,77.4375,599831.1526981,197.03153,894913.0161892101,274.46903,3260.524570619899,2.0327618431085677,2.5443942534301858
DEU,7,681922.4738760454,112.340625,549478.81912475,248.70078250000003,1231401.2930007954,361.04140750000005,3410.6927001186014,0.8057790147339094,2.2138098528470893
DEU,8,1035202.2288558271,146.39626955445544,496837.9189127689,305.88833387623777,1532040.147768596,452.2846034306932,3387.3365048194955,0.47994286049973683,2.08945442945495
DEU,9,1087575.7317553144,163.48016955445544,564803.1717159555,339.1309098762375,1652378.9034712699,502.61107943069294,3287.5894923425044,0.5193230735338129,2.0744467711312997
DEU,10,1102867.2654485954,168.46816955445547,618219.8094160674,350.39071687623755,1721087.0748646627,518.858886430693,3317.0619601492713,0.5605568582766887,2.0798630257745967
DEU,11,1118158.7991418762,173.45616955445547,611187.5329990067,361.6515668762376,1729346.332140883,535.1077364306931,3231.7722477272896,0.5466017290818251,2.0849737879326304
DEU,12,1137273.2162584774,179.69116955445548,717662.4098618696,375.57576687623765,1854935.626120347,555.2669364306931,3340.619627100514,0.6310378188830578,2.0901181054554785
DEU,13,1156387.633375079,185.92616955445544,796383.8885542757,389.7499558762376,1952771.5219293546,575.676125430693,3392.1356743227548,0.6886824673400546,2.0962619560775964
ITA,0,217043.24916439547,29.346107789999998,534171.0545389217,55.15131844275,751214.3037033172,84.49742623275,8890.38089318935,2.4611272481196753,1.8793401440971809
ITA,1,293115.2674755129,41.52208663366336,553431.1382571445,82.45602115841584,846546.4057326574,123.9781077920792,6828.192660855743,1.8881006882501559,1.9858351986474096
ITA,2,326694.62033656304,46.89675,591253.1314830385,95.00649900000002,917947.7518196015,141.90324900000002,6468.828291729962,1.809803696412036,2.0258653104959303
ITA,3,334745.96773634,49.47957381000001,639861.8212311625,100.91490357225003,974607.7889675025,150.39447738225005,6480.3429350028,1.9114847762263252,2.039526531892939
ITA,4,381115.8403830464,64.35475000000001,682699.3872847293,130.650988,1063815.2276677757,195.005738,5455.302180224951,1.7913172714064354,2.030168526798721
ITA,5,381115.8403830464,64.35475000000001,712635.0337645961,131.931218,1093750.8741476424,196.28596800000003,5572.231603166061,1.8698646402320909,2.050061852466212
ITA,6,381115.8403830464,64.35475000000001,784391.429940469,133.429086,1165507.2703235154,197.783836,5892.833782046351,2.0581443929281558,2.073337026404422
ITA,7,610970.3245034749,85.11444200000001,803491.6988234784,166.33369248000002,1414462.0233269534,251.44813448000002,5625.263540936942,1.3151075700386305,1.954235833209128
ITA,8,914656.5067027169,122.605125,820749.2427015562,250.2705625,1735405.749404273,372.8756875,4654.113442041653,0.897330568018708,2.041273254278726
ITA,9,1015050.1097272333,134.234625,914391.2226461224,273.54231849999996,1929441.3323733557,407.77694349999996,4731.609678106668,0.9008335784445557,2.0377925479361227
ITA,10,1119320.5828027097,145.666875,1056695.820997241,295.95175550000005,2176016.4037999506,441.61863050000005,4927.365499359182,0.9440510942373094,2.031702509578791
ITA,11,1253592.9716764127,161.025,1211610.1625487544,326.5230680000001,2465203.1342251673,487.54806800000006,5056.328382835817,0.9665100155503302,2.0277787175904365
ITA,12,1362766.9597939863,173.47575,1128517.203137038,347.32337100000007,2491284.162931024,520.799121,4783.579815087714,0.8281072526939158,2.002143648319722
ITA,13,1448747.2306558741,184.317,1112372.0436921685,368.0978,2561119.274348043,552.4148,4636.224942467224,0.7678165108129853,1.99709088147051
JPN,0,1044549.6008256789,142.28116,498056.5681945525,238.73223600000003,1542606.1690202313,381.01339600000006,4048.6927368302586,0.4768146651924013,1.6778907059796253
JPN,1,1113347.7247908597,151.619162275,500665.45254329295,255.72033715250004,1614013.1773341526,407.3394994275001,3962.3291617989066,0.44969369532536835,1.6865964256462913
JPN,2,1187110.6173601083,161.6310349675,503462.60521040816,273.93437276925005,1690573.2225705164,435.56540773675005,3881.3303181144183,0.42410757502110985,1.6948129598027475
JPN,3,1266196.5904475441,172.365411925,506461.6136935049,293.4628196675,1772658.204141049,465.8282315925,3805.3902359695226,0.3999865562064839,1.7025621114472327
