,technology,location,time_operation,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
6655,Compressor_transport,ITA-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
6656,Compressor_transport,ITA-AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
6657,Compressor_transport,ITA-AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
6658,Compressor_transport,ITA-AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
6659,Compressor_transport,ITA-AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
6660,Compressor_transport,ITA-AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
6661,Compressor_transport,ITA-AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
6662,Compressor_transport,ITA-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
6663,Compressor_transport,ITA-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
6664,Compressor_transport,ITA-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
6665,Compressor_transport,ITA-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
6666,Compressor_transport,ITA-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
6667,Compressor_transport,ITA-BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
6668,Compressor_transport,ITA-BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
6669,Compressor_transport,ITA-BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
6670,Compressor_transport,ITA-BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
6671,Compressor_transport,ITA-BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
6672,Compressor_transport,ITA-BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
6673,Compressor_transport,ITA-BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
6674,Compressor_transport,ITA-BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
6675,Compressor_transport,ITA-BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
6676,Compressor_transport,ITA-BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
6677,Compressor_transport,ITA-BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
6678,Compressor_transport,ITA-CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
6679,Compressor_transport,ITA-CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
6680,Compressor_transport,ITA-CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
6681,Compressor_transport,ITA-CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
6682,Compressor_transport,ITA-CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
6683,Compressor_transport,ITA-CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
6684,Compressor_transport,ITA-CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
6685,Compressor_transport,ITA-CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
6686,Compressor_transport,ITA-CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
6687,Compressor_transport,ITA-CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
6688,Compressor_transport,ITA-CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
6689,Compressor_transport,ITA-CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
6690,Compressor_transport,ITA-CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
6691,Compressor_transport,ITA-CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
6692,Compressor_transport,ITA-CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
6693,Compressor_transport,ITA-CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
6694,Compressor_transport,ITA-CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
6695,Compressor_transport,ITA-CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
6696,Compressor_transport,ITA-CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
6697,Compressor_transport,ITA-CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
6698,Compressor_transport,ITA-CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
6699,Compressor_transport,ITA-CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
6700,Compressor_transport,ITA-CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
6701,Compressor_transport,ITA-CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
6702,Compressor_transport,ITA-CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
6703,Compressor_transport,ITA-CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
6704,Compressor_transport,ITA-CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
6705,Compressor_transport,ITA-CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
6706,Compressor_transport,ITA-DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
6707,Compressor_transport,ITA-DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
6708,Compressor_transport,ITA-DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
6709,Compressor_transport,ITA-DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
6710,Compressor_transport,ITA-DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
6711,Compressor_transport,ITA-DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
6712,Compressor_transport,ITA-DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
6713,Compressor_transport,ITA-DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
6714,Compressor_transport,ITA-DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
6715,Compressor_transport,ITA-DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
6716,Compressor_transport,ITA-DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
6717,Compressor_transport,ITA-DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
6718,Compressor_transport,ITA-DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
6719,Compressor_transport,ITA-DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
6720,Compressor_transport,ITA-JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
6721,Compressor_transport,ITA-JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
6722,Compressor_transport,ITA-JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
6723,Compressor_transport,ITA-JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
6724,Compressor_transport,ITA-JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
6725,Compressor_transport,ITA-JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
6726,Compressor_transport,ITA-JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
6727,Compressor_transport,ITA-JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
6728,Compressor_transport,ITA-JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
6729,Compressor_transport,ITA-JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
6730,Compressor_transport,ITA-JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
6731,Compressor_transport,ITA-JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
6732,Compressor_transport,ITA-JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
6733,Compressor_transport,ITA-JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
6734,Compressor_transport,ITA-KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
6735,Compressor_transport,ITA-KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
6736,Compressor_transport,ITA-KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
6737,Compressor_transport,ITA-KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
6738,Compressor_transport,ITA-KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
6739,Compressor_transport,ITA-KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
6740,Compressor_transport,ITA-KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
6741,Compressor_transport,ITA-KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
6742,Compressor_transport,ITA-KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
6743,Compressor_transport,ITA-KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
6744,Compressor_transport,ITA-KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
6745,Compressor_transport,ITA-KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
6746,Compressor_transport,ITA-KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
6747,Compressor_transport,ITA-KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
6748,Compressor_transport,ITA-ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
6749,Compressor_transport,ITA-ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
6750,Compressor_transport,ITA-ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
6751,Compressor_transport,ITA-ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
6752,Compressor_transport,ITA-ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
6753,Compressor_transport,ITA-ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
6754,Compressor_transport,ITA-ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
6755,Compressor_transport,ITA-ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
6756,Compressor_transport,ITA-ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
6757,Compressor_transport,ITA-ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
6758,Compressor_transport,ITA-ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
6759,Compressor_transport,ITA-ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
6760,Compressor_transport,ITA-ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
6761,Compressor_transport,ITA-ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
6762,Compressor_transport,ITA-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
6763,Compressor_transport,ITA-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
6764,Compressor_transport,ITA-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
6765,Compressor_transport,ITA-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
6766,Compressor_transport,ITA-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
6767,Compressor_transport,ITA-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
6768,Compressor_transport,ITA-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
6769,Compressor_transport,ITA-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
6770,Compressor_transport,ITA-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
6771,Compressor_transport,ITA-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
6772,Compressor_transport,ITA-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
6773,Compressor_transport,ITA-ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
6774,Compressor_transport,ITA-ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
6775,Compressor_transport,ITA-ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
6776,Compressor_transport,ITA-USA,0,0.0,0.0,0.0,0.0,0.0,0.0
6777,Compressor_transport,ITA-USA,1,0.0,0.0,0.0,0.0,0.0,0.0
6778,Compressor_transport,ITA-USA,2,0.0,0.0,0.0,0.0,0.0,0.0
6779,Compressor_transport,ITA-USA,3,0.0,0.0,0.0,0.0,0.0,0.0
6780,Compressor_transport,ITA-USA,4,0.0,0.0,0.0,0.0,0.0,0.0
6781,Compressor_transport,ITA-USA,5,0.0,0.0,0.0,0.0,0.0,0.0
6782,Compressor_transport,ITA-USA,6,0.0,0.0,0.0,0.0,0.0,0.0
6783,Compressor_transport,ITA-USA,7,0.0,0.0,0.0,0.0,0.0,0.0
6784,Compressor_transport,ITA-USA,8,0.0,0.0,0.0,0.0,0.0,0.0
6785,Compressor_transport,ITA-USA,9,0.0,0.0,0.0,0.0,0.0,0.0
6786,Compressor_transport,ITA-USA,10,0.0,0.0,0.0,0.0,0.0,0.0
6787,Compressor_transport,ITA-USA,11,0.0,0.0,0.0,0.0,0.0,0.0
6788,Compressor_transport,ITA-USA,12,0.0,0.0,0.0,0.0,0.0,0.0
6789,Compressor_transport,ITA-USA,13,0.0,0.0,0.0,0.0,0.0,0.0
6790,Compressor_transport,JPN-AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
6791,Compressor_transport,JPN-AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
6792,Compressor_transport,JPN-AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
6793,Compressor_transport,JPN-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
6794,Compressor_transport,JPN-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
6795,Compressor_transport,JPN-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
6796,Compressor_transport,JPN-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
6797,Compressor_transport,JPN-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
6798,Compressor_transport,JPN-AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
6799,Compressor_transport,JPN-AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
6800,Compressor_transport,JPN-AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
6801,Compressor_transport,JPN-AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
6802,Compressor_transport,JPN-AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
6803,Compressor_transport,JPN-AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
6804,Compressor_transport,JPN-AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
6805,Compressor_transport,JPN-AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
6806,Compressor_transport,JPN-AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
6807,Compressor_transport,JPN-AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
6808,Compressor_transport,JPN-AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
6809,Compressor_transport,JPN-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
6810,Compressor_transport,JPN-AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
6811,Compressor_transport,JPN-AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
6812,Compressor_transport,JPN-AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
6813,Compressor_transport,JPN-AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
6814,Compressor_transport,JPN-AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
6815,Compressor_transport,JPN-AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
6816,Compressor_transport,JPN-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
6817,Compressor_transport,JPN-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
6818,Compressor_transport,JPN-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
6819,Compressor_transport,JPN-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
6820,Compressor_transport,JPN-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
6821,Compressor_transport,JPN-BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
6822,Compressor_transport,JPN-BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
6823,Compressor_transport,JPN-BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
6824,Compressor_transport,JPN-BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
6825,Compressor_transport,JPN-BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
6826,Compressor_transport,JPN-BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
6827,Compressor_transport,JPN-BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
6828,Compressor_transport,JPN-BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
6829,Compressor_transport,JPN-BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
6830,Compressor_transport,JPN-BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
6831,Compressor_transport,JPN-BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
6832,Compressor_transport,JPN-CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
6833,Compressor_transport,JPN-CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
6834,Compressor_transport,JPN-CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
6835,Compressor_transport,JPN-CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
6836,Compressor_transport,JPN-CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
6837,Compressor_transport,JPN-CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
6838,Compressor_transport,JPN-CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
6839,Compressor_transport,JPN-CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
6840,Compressor_transport,JPN-CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
6841,Compressor_transport,JPN-CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
6842,Compressor_transport,JPN-CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
6843,Compressor_transport,JPN-CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
6844,Compressor_transport,JPN-CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
6845,Compressor_transport,JPN-CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
6846,Compressor_transport,JPN-CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
6847,Compressor_transport,JPN-CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
6848,Compressor_transport,JPN-CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
6849,Compressor_transport,JPN-CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
6850,Compressor_transport,JPN-CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
6851,Compressor_transport,JPN-CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
6852,Compressor_transport,JPN-CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
6853,Compressor_transport,JPN-CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
6854,Compressor_transport,JPN-CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
6855,Compressor_transport,JPN-CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
6856,Compressor_transport,JPN-CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
6857,Compressor_transport,JPN-CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
6858,Compressor_transport,JPN-CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
6859,Compressor_transport,JPN-CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
6860,Compressor_transport,JPN-DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
6861,Compressor_transport,JPN-DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
6862,Compressor_transport,JPN-DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
6863,Compressor_transport,JPN-DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
6864,Compressor_transport,JPN-DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
6865,Compressor_transport,JPN-DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
6866,Compressor_transport,JPN-DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
6867,Compressor_transport,JPN-DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
6868,Compressor_transport,JPN-DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
6869,Compressor_transport,JPN-DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
6870,Compressor_transport,JPN-DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
6871,Compressor_transport,JPN-DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
6872,Compressor_transport,JPN-DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
6873,Compressor_transport,JPN-DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
6874,Compressor_transport,JPN-ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
6875,Compressor_transport,JPN-ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
6876,Compressor_transport,JPN-ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
6877,Compressor_transport,JPN-ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
6878,Compressor_transport,JPN-ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
6879,Compressor_transport,JPN-ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
6880,Compressor_transport,JPN-ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
6881,Compressor_transport,JPN-ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
6882,Compressor_transport,JPN-ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
6883,Compressor_transport,JPN-ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
6884,Compressor_transport,JPN-ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
6885,Compressor_transport,JPN-ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
6886,Compressor_transport,JPN-ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
6887,Compressor_transport,JPN-ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
6888,Compressor_transport,JPN-KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
6889,Compressor_transport,JPN-KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
6890,Compressor_transport,JPN-KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
6891,Compressor_transport,JPN-KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
6892,Compressor_transport,JPN-KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
6893,Compressor_transport,JPN-KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
6894,Compressor_transport,JPN-KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
6895,Compressor_transport,JPN-KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
6896,Compressor_transport,JPN-KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
6897,Compressor_transport,JPN-KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
6898,Compressor_transport,JPN-KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
6899,Compressor_transport,JPN-KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
6900,Compressor_transport,JPN-KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
6901,Compressor_transport,JPN-KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
6902,Compressor_transport,JPN-ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
6903,Compressor_transport,JPN-ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
6904,Compressor_transport,JPN-ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
6905,Compressor_transport,JPN-ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
6906,Compressor_transport,JPN-ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
6907,Compressor_transport,JPN-ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
6908,Compressor_transport,JPN-ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
6909,Compressor_transport,JPN-ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
6910,Compressor_transport,JPN-ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
6911,Compressor_transport,JPN-ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
6912,Compressor_transport,JPN-ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
6913,Compressor_transport,JPN-ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
6914,Compressor_transport,JPN-ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
6915,Compressor_transport,JPN-ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
6916,Compressor_transport,JPN-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
6917,Compressor_transport,JPN-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
6918,Compressor_transport,JPN-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
6919,Compressor_transport,JPN-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
6920,Compressor_transport,JPN-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
6921,Compressor_transport,JPN-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
6922,Compressor_transport,JPN-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
6923,Compressor_transport,JPN-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
6924,Compressor_transport,JPN-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
6925,Compressor_transport,JPN-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
6926,Compressor_transport,JPN-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
6927,Compressor_transport,JPN-ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
6928,Compressor_transport,JPN-ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
6929,Compressor_transport,JPN-ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
6930,Compressor_transport,JPN-USA,0,0.0,0.0,0.0,0.0,0.0,0.0
6931,Compressor_transport,JPN-USA,1,0.0,0.0,0.0,0.0,0.0,0.0
6932,Compressor_transport,JPN-USA,2,0.0,0.0,0.0,0.0,0.0,0.0
6933,Compressor_transport,JPN-USA,3,0.0,0.0,0.0,0.0,0.0,0.0
6934,Compressor_transport,JPN-USA,4,0.0,0.0,0.0,0.0,0.0,0.0
6935,Compressor_transport,JPN-USA,5,0.0,0.0,0.0,0.0,0.0,0.0
6936,Compressor_transport,JPN-USA,6,0.0,0.0,0.0,0.0,0.0,0.0
6937,Compressor_transport,JPN-USA,7,0.0,0.0,0.0,0.0,0.0,0.0
6938,Compressor_transport,JPN-USA,8,0.0,0.0,0.0,0.0,0.0,0.0
6939,Compressor_transport,JPN-USA,9,0.0,0.0,0.0,0.0,0.0,0.0
6940,Compressor_transport,JPN-USA,10,0.0,0.0,0.0,0.0,0.0,0.0
6941,Compressor_transport,JPN-USA,11,0.0,0.0,0.0,0.0,0.0,0.0
6942,Compressor_transport,JPN-USA,12,0.0,0.0,0.0,0.0,0.0,0.0
6943,Compressor_transport,JPN-USA,13,0.0,0.0,0.0,0.0,0.0,0.0
6944,Compressor_transport,KOR-AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
6945,Compressor_transport,KOR-AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
6946,Compressor_transport,KOR-AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
6947,Compressor_transport,KOR-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
6948,Compressor_transport,KOR-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
6949,Compressor_transport,KOR-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
6950,Compressor_transport,KOR-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
6951,Compressor_transport,KOR-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
6952,Compressor_transport,KOR-AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
6953,Compressor_transport,KOR-AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
6954,Compressor_transport,KOR-AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
6955,Compressor_transport,KOR-AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
6956,Compressor_transport,KOR-AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
6957,Compressor_transport,KOR-AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
6958,Compressor_transport,KOR-AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
6959,Compressor_transport,KOR-AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
6960,Compressor_transport,KOR-AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
6961,Compressor_transport,KOR-AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
6962,Compressor_transport,KOR-AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
6963,Compressor_transport,KOR-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
