location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
BRA,2,948553.9997919999,180.29999999999998,477132.8856789997,0.0,1425686.8854709996,180.29999999999998,7907.303857298945,0.5030107782831826,0.0
BRA,3,947439.2880925376,182.23892518099953,477498.2412897514,0.233190884999943,1424937.529382289,182.47211606599947,7809.0700108223355,0.5039882209772935,0.0012795887858114727
BRA,4,1029089.8991818263,256.16175,491413.4566945342,9.12375,1520503.3558763606,265.28549999999996,5731.573553309023,0.4775223788370972,0.0356171442457744
BRA,5,1033948.3951387873,302.4800194475,491417.14427647495,11.31818797625,1525365.5394152622,313.79820742375,4860.975949921293,0.47528208040838615,0.03741796895187797
BRA,6,1088218.217517918,421.95535151714284,496226.9579444491,21.11242660125,1584445.175462367,443.0677781183928,3576.07854534388,0.4559994952816332,0.05003474070263631
BRA,7,1099639.8553403667,510.4272737575,496249.9599332694,27.489437021249998,1595889.815273636,537.91671077875,2966.797244434445,0.4512840795313547,0.053855737015945614
BRA,8,1102154.0124350323,544.682,496258.8658868893,29.9585,1598412.8783219215,574.6405,2781.5875809691825,0.45026272216755353,0.055001817574291054
BRA,9,1098714.0124350323,544.682,496258.8658868893,29.9585,1594972.8783219215,574.6405,2775.601229502483,0.45167246459982086,0.055001817574291054
BRA,10,1095274.0124350323,544.682,496258.16965706757,29.9585,1591532.1820921,574.6405,2769.6136664438027,0.453090426708635,0.055001817574291054
BRA,11,1090314.0124350323,544.682,496257.2305796377,29.9585,1586571.24301467,574.6405,2760.9805487338085,0.4551507409056689,0.055001817574291054
BRA,12,1166199.8926290127,576.5039999999999,505782.8581230577,34.61725,1671982.7507520705,611.1212499999999,2735.926382452043,0.43370168469390824,0.06004685136616572
BRA,13,1162559.8926290127,576.5039999999999,505783.00748981774,34.61725,1668342.9001188304,611.1212499999999,2729.970362049807,0.4350597424671517,0.06004685136616572
CHN,0,5377611.183715044,4481.039264412,389574.59990323876,162.1086200000001,5767185.7836182825,4643.147884412,1242.085310911571,0.0724438020143559,0.03617656762962373
CHN,1,5663773.298870013,4925.9747243315,389497.1791245479,129.79565793625005,6053270.477994561,5055.7703822677495,1197.2993273637135,0.06876990984124612,0.026349233441075873
CHN,2,5964592.162410974,5491.0341520005,389416.08191205625,95.89018441375,6354008.24432303,5586.92433641425,1137.2998561854702,0.06528796459314809,0.017463046442502125
CHN,3,6344291.0143776955,6178.977949895001,432096.12272274256,63.91573885250006,6776387.137100438,6242.893688747501,1085.4561161780684,0.0681078660710091,0.010344063269166736
CHN,4,6770623.146444295,6818.5700694275,440588.4902209676,37.79999999999999,7211211.636665262,6856.3700694275,1051.7535610891246,0.0650735509407801,0.005543684323122861
CHN,5,7646317.467392854,7664.9198661420005,539448.7769501877,49.623099999999994,8185766.244343042,7714.542966142,1061.0824620809258,0.07055014119550052,0.006474053332142256
CHN,6,8519858.158318855,8468.655426282501,649335.2612031846,70.21049072374996,9169193.41952204,8538.865917006251,1073.8186439091883,0.07621432764924245,0.00829063023462396
CHN,7,9602317.503814451,9459.642447524977,811957.9252379535,151.35580756997248,10414275.429052405,9610.99825509495,1083.5789532613455,0.08455853755256573,0.01600016157160076
CHN,8,10741407.102307765,10592.232599392002,986201.2480591465,236.04112500000002,11727608.35036691,10828.273724392002,1083.054293682016,0.09181304075583017,0.02228436005205823
CHN,9,11513807.28029728,11634.320412568,1065423.9450928427,291.79699999999997,12579231.225390121,11926.117412568,1054.7633223981054,0.09253446050951568,0.02508070859770938
CHN,10,12450811.72183716,12654.133514648001,1160558.4151640362,490.81824556,13611370.137001196,13144.951760208001,1035.4826997695893,0.0932114661350603,0.038787187205812645
CHN,11,13031017.565179605,13071.626889586001,1122612.9786851783,1007.3974258899998,14153630.543864783,14079.024315476001,1005.2991050172967,0.08614929517744883,0.07706748627384558
CHN,12,13715090.551572304,13587.967181996,1106741.9722601855,1596.0978103000002,14821832.523832489,15184.064992296,976.1439068755766,0.08069519979460202,0.11746406132146264
CHN,13,14471105.789440867,14235.656946980034,1083727.3707882834,2266.6481896966143,15554833.16022915,16502.30513667665,942.5854770833363,0.07488905039855676,0.1592232938837054
CZE,0,253934.54081295038,34.3355,604227.208746651,125.7471495,858161.7495596013,160.0826495,5360.7417933172155,2.3794604972299855,3.6623072184765038
CZE,1,249017.54081295038,34.3355,679385.1198234286,129.59203250000022,928402.6606363789,163.9275325000002,5663.494389732107,2.7282621039686075,3.774287035284187
CZE,2,244489.54081295038,34.3355,711339.7107670966,133.5978375000002,955829.251580047,167.9333375000002,5691.718308046166,2.909489331943715,3.8909536048696007
CZE,3,240483.54081295038,34.3355,710595.2309542967,133.68922364749974,951078.771767247,168.02472364749974,5660.350162292318,2.954860147817776,3.8936151693582364
CZE,4,258342.9121465712,38.7,751345.743208415,139.4376429999999,1009688.6553549862,178.1376429999999,5668.025232347925,2.908327296326744,3.6030398708010307
CZE,5,260697.01824189146,39.947,806463.0362541358,145.90619,1067160.0544960273,185.85319,5741.951776539468,3.093487764811516,3.652494304954064
CZE,6,262801.12433721166,41.194,866522.4923800312,156.92375321320756,1129323.6167172429,198.11775321320755,5700.264607290915,3.2972556512663855,3.809383726105927
CZE,7,288917.2304325319,43.141,927847.0743062439,204.32038321758262,1216764.3047387758,247.4613832175826,4916.986597738868,3.211463272429905,4.736106794408628
CZE,8,290803.33652785217,44.388,1064910.715376048,234.9768359999999,1355714.0519039002,279.3648359999999,4852.844299645145,3.661961819595748,5.29370181130035
CZE,9,292339.4426231724,45.635000000000005,1149915.2038347465,259.99834200000004,1442254.646457919,305.633342,4718.9048060663445,3.9334931801077393,5.697345064095541
CZE,10,325627.5487184927,47.882000000000005,1237689.478499213,287.1141820000001,1563317.0272177057,334.9961820000001,4666.671177815708,3.8009360183747978,5.99628632889186
CZE,11,454353.88392320275,75.34641432999999,1044904.9310877292,367.1067142027018,1499258.8150109318,442.45312853270184,3388.5144398976063,2.2997600946321928,4.872251950767806
CZE,12,729870.7845161034,114.91570076751417,1005567.2555272738,510.56226507015157,1735438.0400433773,625.4779658376657,2774.5790176944247,1.3777332602701096,4.442928700431193
CZE,13,895332.6459819649,136.19238686693635,1021759.7254889851,620.2023946455596,1917092.37147095,756.3947815124959,2534.5129531929206,1.1412068241612703,4.553869778723492
DEU,0,952190.430912084,124.495125,504404.79450235,266.47078750000003,1456595.225414434,390.96591250000006,3725.632283644252,0.5297310056132268,2.1404114217323773
DEU,1,939179.4309101466,124.495125,504404.79450235,266.47078750000003,1443584.2254124966,390.96591250000006,3692.35316752198,0.537069677956573,2.1404114217323773
DEU,2,921071.4309124935,124.495125,504404.79450235,266.47078750000003,1425476.2254148435,390.96591250000006,3646.0371092194473,0.5476283136940234,2.1404114217323773
