,carrier,node,time_operation,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
664,Compressor,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
665,Compressor,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
666,Compressor,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
667,Compressor,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
668,Compressor,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
669,Compressor,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
670,Compressor,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
671,Compressor,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
672,Copper,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
673,Copper,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
674,Copper,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
675,Copper,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
676,Copper,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
677,Copper,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
678,Copper,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
679,Copper,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
680,Copper,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
681,Copper,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
682,Copper,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
683,Copper,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
684,Copper,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
685,Copper,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
686,Copper,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
687,Copper,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
688,Copper,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
689,Copper,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
690,Copper,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
691,Copper,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
692,Copper,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
693,Copper,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
694,Copper,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
695,Copper,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
696,Copper,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
697,Copper,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
698,Copper,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
699,Copper,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
700,Copper,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
701,Copper,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
702,Copper,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
703,Copper,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
704,Copper,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
705,Copper,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
706,Copper,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
707,Copper,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
708,Copper,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
709,Copper,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
710,Copper,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
711,Copper,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
712,Copper,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
713,Copper,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
714,Copper,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
715,Copper,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
716,Copper,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
717,Copper,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
718,Copper,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
719,Copper,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
720,Copper,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
721,Copper,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
722,Copper,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
723,Copper,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
724,Copper,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
725,Copper,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
726,Copper,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
727,Copper,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
728,Copper,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
729,Copper,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
730,Copper,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
731,Copper,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
732,Copper,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
733,Copper,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
734,Copper,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
735,Copper,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
736,Copper,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
737,Copper,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
738,Copper,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
739,Copper,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
740,Copper,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
741,Copper,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
742,Copper,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
743,Copper,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
744,Copper,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
745,Copper,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
746,Copper,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
747,Copper,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
748,Copper,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
749,Copper,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
750,Copper,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
751,Copper,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
752,Copper,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
753,Copper,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
754,Copper,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
755,Copper,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
756,Copper,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
757,Copper,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
758,Copper,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
759,Copper,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
760,Copper,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
761,Copper,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
762,Copper,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
763,Copper,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
764,Copper,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
765,Copper,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
766,Copper,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
767,Copper,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
768,Copper,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
769,Copper,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
770,Copper,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
771,Copper,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
772,Copper,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
773,Copper,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
774,Copper,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
775,Copper,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
776,Copper,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
777,Copper,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
778,Copper,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
779,Copper,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
780,Copper,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
781,Copper,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
782,Copper,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
783,Copper,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
784,Copper,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
785,Copper,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
786,Copper,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
787,Copper,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
788,Copper,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
789,Copper,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
790,Copper,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
791,Copper,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
792,Copper,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
793,Copper,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
794,Copper,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
795,Copper,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
796,Copper,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
797,Copper,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
798,Copper,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
799,Copper,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
800,Copper,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
801,Copper,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
802,Copper,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
803,Copper,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
804,Copper,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
805,Copper,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
806,Copper,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
807,Copper,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
808,Copper,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
809,Copper,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
810,Copper,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
811,Copper,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
812,Copper,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
813,Copper,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
814,Copper,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
815,Copper,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
816,Copper,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
817,Copper,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
818,Copper,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
819,Copper,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
820,Copper,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
821,Copper,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
822,Copper,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
823,Copper,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
824,Copper,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
825,Copper,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
826,Copper,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
827,Copper,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
828,Copper,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
829,Copper,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
830,Copper,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
831,Copper,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
832,Copper,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
833,Copper,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
834,Copper,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
835,Copper,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
836,Copper,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
837,Copper,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
838,Copper,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
839,Copper,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
840,Steel,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
841,Steel,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
842,Steel,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
843,Steel,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
844,Steel,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
845,Steel,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
846,Steel,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
847,Steel,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
848,Steel,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
849,Steel,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
850,Steel,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
851,Steel,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
852,Steel,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
853,Steel,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
854,Steel,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
855,Steel,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
856,Steel,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
857,Steel,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
858,Steel,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
859,Steel,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
860,Steel,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
861,Steel,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
862,Steel,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
863,Steel,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
864,Steel,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
865,Steel,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
866,Steel,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
867,Steel,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
868,Steel,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
869,Steel,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
870,Steel,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
871,Steel,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
872,Steel,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
873,Steel,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
874,Steel,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
875,Steel,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
876,Steel,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
877,Steel,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
878,Steel,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
879,Steel,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
880,Steel,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
881,Steel,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
882,Steel,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
883,Steel,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
884,Steel,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
885,Steel,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
886,Steel,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
887,Steel,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
888,Steel,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
889,Steel,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
890,Steel,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
891,Steel,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
892,Steel,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
893,Steel,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
894,Steel,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
895,Steel,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
896,Steel,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
897,Steel,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
898,Steel,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
899,Steel,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
900,Steel,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
901,Steel,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
902,Steel,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
903,Steel,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
904,Steel,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
905,Steel,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
906,Steel,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
907,Steel,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
908,Steel,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
909,Steel,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
910,Steel,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
911,Steel,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
912,Steel,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
913,Steel,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
914,Steel,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
915,Steel,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
916,Steel,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
917,Steel,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
918,Steel,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
919,Steel,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
920,Steel,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
921,Steel,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
922,Steel,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
923,Steel,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
924,Steel,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
925,Steel,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
926,Steel,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
927,Steel,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
928,Steel,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
929,Steel,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
930,Steel,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
931,Steel,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
932,Steel,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
933,Steel,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
934,Steel,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
935,Steel,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
936,Steel,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
937,Steel,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
938,Steel,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
939,Steel,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
940,Steel,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
941,Steel,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
942,Steel,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
943,Steel,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
944,Steel,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
945,Steel,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
946,Steel,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
947,Steel,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
948,Steel,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
949,Steel,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
950,Steel,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
951,Steel,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
952,Steel,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
953,Steel,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
954,Steel,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
955,Steel,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
956,Steel,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
957,Steel,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
958,Steel,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
959,Steel,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
960,Steel,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
961,Steel,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
962,Steel,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
963,Steel,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
964,Steel,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
965,Steel,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
966,Steel,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
967,Steel,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
968,Steel,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
969,Steel,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
970,Steel,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
971,Steel,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
972,Steel,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
973,Steel,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
974,Steel,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
975,Steel,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
976,Steel,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
977,Steel,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
978,Steel,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
979,Steel,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
980,Steel,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
981,Steel,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
982,Steel,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
983,Steel,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
984,Steel,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
985,Steel,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
986,Steel,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
987,Steel,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
988,Steel,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
989,Steel,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
990,Steel,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
991,Steel,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
992,Steel,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
993,Steel,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
994,Steel,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
995,Steel,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
996,Steel,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
997,Steel,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
998,Steel,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
999,Steel,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
1000,Steel,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
1001,Steel,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
1002,Steel,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
1003,Steel,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
1004,Steel,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
1005,Steel,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
1006,Steel,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
1007,Steel,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
1008,Copper_ore,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
1009,Copper_ore,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
1010,Copper_ore,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
1011,Copper_ore,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
1012,Copper_ore,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
1013,Copper_ore,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
1014,Copper_ore,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
1015,Copper_ore,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
1016,Copper_ore,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
1017,Copper_ore,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
1018,Copper_ore,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
1019,Copper_ore,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
1020,Copper_ore,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
1021,Copper_ore,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
1022,Copper_ore,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
1023,Copper_ore,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
1024,Copper_ore,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
1025,Copper_ore,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
1026,Copper_ore,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
1027,Copper_ore,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
1028,Copper_ore,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
1029,Copper_ore,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
1030,Copper_ore,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
1031,Copper_ore,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
1032,Copper_ore,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
1033,Copper_ore,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
1034,Copper_ore,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
1035,Copper_ore,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
1036,Copper_ore,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
1037,Copper_ore,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
1038,Copper_ore,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
1039,Copper_ore,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
1040,Copper_ore,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
1041,Copper_ore,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
1042,Copper_ore,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
1043,Copper_ore,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
1044,Copper_ore,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
1045,Copper_ore,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
