,technology,carrier,node,time_operation,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
597,Compressor_manufacturing,Steel,ITA,9,8.510749999999993,8.510749999999993,8.510749999999993,8.510749999999993,12.91002591499999,8.510749999999993
598,Compressor_manufacturing,Steel,ITA,10,8.510749999999993,8.510749999999993,8.510749999999993,8.510749999999993,12.91002591499999,8.510749999999993
599,Compressor_manufacturing,Steel,ITA,11,50.77600000000001,34.74739438750012,40.55732476513653,34.74739438750009,40.22118710999999,8.510749999999993
600,Compressor_manufacturing,Steel,ITA,12,56.978750000000005,59.7195,59.7195,59.7195,59.7195,8.510749999999986
601,Compressor_manufacturing,Steel,ITA,13,60.58500000000001,70.24975,70.24975,70.24975,70.24975,8.510749999999986
602,Compressor_manufacturing,Steel,JPN,0,55.53625,55.53625,55.53625,55.53625,55.53625,43.044200000000004
603,Compressor_manufacturing,Steel,JPN,1,55.53625,55.53625,55.53625,55.53625,55.53625,46.150407375
604,Compressor_manufacturing,Steel,JPN,2,55.53625,55.53625,55.53625,55.53625,55.53625,55.53625
605,Compressor_manufacturing,Steel,JPN,3,65.92225,65.92225,65.92225,65.92225,65.92225,64.46776282499997
606,Compressor_manufacturing,Steel,JPN,4,65.92225,65.92225,65.92225,65.92225,65.92225,65.92225
607,Compressor_manufacturing,Steel,JPN,5,65.92225,65.92225,65.92225,65.92225,65.92225,65.92225
608,Compressor_manufacturing,Steel,JPN,6,65.92225,65.92225,65.92225,65.92225,65.92225,65.92225
609,Compressor_manufacturing,Steel,JPN,7,70.103725725,70.103725725,70.103725725,70.103725725,70.103725725,114.67680983749996
610,Compressor_manufacturing,Steel,JPN,8,93.7625,93.7625,93.7625,93.7625,93.7625,141.365
611,Compressor_manufacturing,Steel,JPN,9,128.38250000000002,128.38250000000002,128.38250000000002,128.38250000000002,100.97500000000001,140.64375
612,Compressor_manufacturing,Steel,JPN,10,215.39746102500015,215.39746102500013,215.39746102500004,215.39746102500013,137.75875000000002,215.3974610250002
613,Compressor_manufacturing,Steel,JPN,11,236.57,236.57,236.57,236.57,176.18238160250004,236.57
614,Compressor_manufacturing,Steel,JPN,12,236.57,236.57,236.57,236.57,236.57,236.57
615,Compressor_manufacturing,Steel,JPN,13,236.57,236.57,236.57,236.57,236.57,236.57
616,Compressor_manufacturing,Steel,KOR,0,59.930905587500035,59.930905587500035,59.930905587500035,59.930905587500035,59.930905587500035,47.828330587500005
617,Compressor_manufacturing,Steel,KOR,1,93.12463371250003,93.12463371250003,93.12463371250003,93.12463371250003,93.19675871250001,50.160752112500006
618,Compressor_manufacturing,Steel,KOR,2,167.15516178750008,167.15516178750008,167.15516178750008,167.15516178750008,167.22728678750002,52.6614845375
619,Compressor_manufacturing,Steel,KOR,3,221.27950000000004,221.27950000000004,221.27950000000007,221.27950000000004,221.628137825,66.78775000000002
620,Compressor_manufacturing,Steel,KOR,4,303.26653351249996,303.26653351249996,303.2665335125,303.26653351249996,303.33865851249993,76.23509361249995
621,Compressor_manufacturing,Steel,KOR,5,317.35,317.35,317.35,317.35,317.35,146.12513460000005
622,Compressor_manufacturing,Steel,KOR,6,317.35,317.35,317.35,317.35,317.35,260.304159325
623,Compressor_manufacturing,Steel,KOR,7,317.35,317.35,317.35,317.35,317.35,317.35
624,Compressor_manufacturing,Steel,KOR,8,317.35,317.35,317.35,317.35,317.35,317.35
625,Compressor_manufacturing,Steel,KOR,9,317.35,317.35,317.35,317.35,317.35,317.35
626,Compressor_manufacturing,Steel,KOR,10,317.35,317.35,317.35,317.35,317.35,317.35
627,Compressor_manufacturing,Steel,KOR,11,317.35,317.35,317.35,317.35,317.35,317.35
628,Compressor_manufacturing,Steel,KOR,12,317.35,317.35,317.35,317.35,317.35,317.35
629,Compressor_manufacturing,Steel,KOR,13,317.35,317.35,317.35,317.35,317.35,317.35
630,Compressor_manufacturing,Steel,ROE,0,100.975,100.975,100.975,100.975,100.97500000000001,100.975
631,Compressor_manufacturing,Steel,ROE,1,116.62612500000002,116.62612500000002,116.62612500000002,116.62612500000002,116.62612500000002,100.975
632,Compressor_manufacturing,Steel,ROE,2,116.62612500000002,116.62612500000002,116.62612500000002,116.62612500000002,116.62612500000002,100.975
633,Compressor_manufacturing,Steel,ROE,3,134.513125,134.513125,134.513125,134.513125,134.513125,119.72750000000002
634,Compressor_manufacturing,Steel,ROE,4,134.513125,134.513125,134.513125,134.513125,134.513125,126.94000000000001
635,Compressor_manufacturing,Steel,ROE,5,134.513125,134.513125,134.513125,134.513125,134.513125,134.1525
636,Compressor_manufacturing,Steel,ROE,6,134.513125,134.513125,134.513125,134.513125,134.513125,134.513125
637,Compressor_manufacturing,Steel,ROE,7,134.513125,134.513125,134.513125,134.513125,144.119629735,134.513125
638,Compressor_manufacturing,Steel,ROE,8,134.513125,134.513125,134.513125,134.513125,175.04737500000002,134.513125
639,Compressor_manufacturing,Steel,ROE,9,134.513125,134.513125,134.513125,134.513125,216.37998816499996,134.513125
640,Compressor_manufacturing,Steel,ROE,10,134.51312499999983,134.51312499999983,134.513125,134.51312499999983,264.7391428850001,134.51312499999983
641,Compressor_manufacturing,Steel,ROE,11,188.24625000000003,230.8,224.99006962236362,230.8,294.008200675,134.51312499999983
642,Compressor_manufacturing,Steel,ROE,12,199.06500000000003,381.47706596250003,351.7572789600715,381.47706596250015,372.7422957125,134.51312499999983
643,Compressor_manufacturing,Steel,ROE,13,210.60500000000002,575.2182167875,527.6907465592469,575.2182167875,566.4834465375001,173.6203530250001
644,Compressor_manufacturing,Steel,ROW,0,68.23521941249999,68.23521941249999,68.23521941249999,68.23521941249999,68.23521941249999,195.4375236125
645,Compressor_manufacturing,Steel,ROW,1,85.82875000000001,85.82875000000001,85.82875000000001,85.82875000000001,85.75662500000001,237.56276456249998
646,Compressor_manufacturing,Steel,ROW,2,85.82875000000001,85.82875000000001,85.82875000000001,85.82875000000001,85.75662500000001,250.418
647,Compressor_manufacturing,Steel,ROW,3,85.82875000000001,85.82875000000001,85.82875000000001,85.82875000000001,85.75662500000001,250.418
648,Compressor_manufacturing,Steel,ROW,4,85.82875000000001,85.82875000000001,85.82875000000001,85.82875000000001,85.75662500000001,250.418
649,Compressor_manufacturing,Steel,ROW,5,104.36487500000003,104.36487500000003,104.36487500000003,104.36487500000003,130.8552004493132,250.418
650,Compressor_manufacturing,Steel,ROW,6,117.297103875,117.297103875,117.297103875,117.297103875,149.4013003368132,250.418
651,Compressor_manufacturing,Steel,ROW,7,128.5550764993132,128.5550764993132,128.5550764993132,128.5550764993132,151.19002630181322,250.418
652,Compressor_manufacturing,Steel,ROW,8,153.11452312499992,153.11452312499995,153.11452312499992,153.11452312499992,145.5797065975,250.418
653,Compressor_manufacturing,Steel,ROW,9,230.65859893750013,230.65859893750013,230.6585989375001,230.6585989375001,182.44288786,250.418
654,Compressor_manufacturing,Steel,ROW,10,250.418,250.418,250.418,250.418,216.79991722499986,250.418
655,Compressor_manufacturing,Steel,ROW,11,250.418,250.418,250.418,250.418,250.418,381.23589438750037
656,Compressor_manufacturing,Steel,ROW,12,353.62887500000005,250.418,250.418,250.418,250.418,557.8948159625004
657,Compressor_manufacturing,Steel,ROW,13,430.7304999999999,250.418,250.418,250.418,250.418,713.7548637624999
658,Compressor_manufacturing,Steel,USA,0,57.7,57.7,57.7,57.7,57.7,57.7
659,Compressor_manufacturing,Steel,USA,1,57.7,57.7,57.7,57.7,57.7,57.7
660,Compressor_manufacturing,Steel,USA,2,57.7,57.7,57.7,57.7,57.7,57.7
661,Compressor_manufacturing,Steel,USA,3,57.7,57.7,57.7,57.7,57.7,57.7
662,Compressor_manufacturing,Steel,USA,4,57.7,57.7,57.7,57.7,57.7,57.7
663,Compressor_manufacturing,Steel,USA,5,57.7,57.7,57.7,57.7,57.7,57.7
664,Compressor_manufacturing,Steel,USA,6,57.7,57.7,57.7,57.7,57.7,57.7
665,Compressor_manufacturing,Steel,USA,7,57.7,57.7,57.7,57.7,57.7,57.7
666,Compressor_manufacturing,Steel,USA,8,57.7,57.7,57.7,57.7,57.7,57.7
667,Compressor_manufacturing,Steel,USA,9,57.7,57.7,57.7,57.7,57.7,57.7
668,Compressor_manufacturing,Steel,USA,10,57.7,57.7,57.7,57.7,57.7,57.7
669,Compressor_manufacturing,Steel,USA,11,57.7,57.7,57.7,57.7,57.7,57.7
670,Compressor_manufacturing,Steel,USA,12,57.7,57.7,57.7,57.7,57.7,57.7
671,Compressor_manufacturing,Steel,USA,13,57.7,57.7,57.7,57.7,57.7,57.7
672,Copper_mining,Copper_reserves,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
673,Copper_mining,Copper_reserves,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
674,Copper_mining,Copper_reserves,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
675,Copper_mining,Copper_reserves,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
676,Copper_mining,Copper_reserves,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
677,Copper_mining,Copper_reserves,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
678,Copper_mining,Copper_reserves,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
679,Copper_mining,Copper_reserves,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
680,Copper_mining,Copper_reserves,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
681,Copper_mining,Copper_reserves,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
682,Copper_mining,Copper_reserves,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
683,Copper_mining,Copper_reserves,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
684,Copper_mining,Copper_reserves,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
685,Copper_mining,Copper_reserves,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
686,Copper_mining,Copper_reserves,AUT,0,0.2,0.2,0.2,0.0,0.2,0.2
687,Copper_mining,Copper_reserves,AUT,1,0.2,0.2,0.2,0.0,0.2,0.2
688,Copper_mining,Copper_reserves,AUT,2,0.2,0.2,0.2,0.0,0.2,0.2
689,Copper_mining,Copper_reserves,AUT,3,0.2,0.2,0.2,0.2,0.2,0.2
690,Copper_mining,Copper_reserves,AUT,4,0.2,0.2,0.2,0.2,0.2,0.2
691,Copper_mining,Copper_reserves,AUT,5,0.2,0.2,0.2,0.2,0.2,0.2
692,Copper_mining,Copper_reserves,AUT,6,0.2,0.2,0.2,0.2,0.2,0.2
693,Copper_mining,Copper_reserves,AUT,7,0.2,0.2,0.2,0.2,0.2,0.2
694,Copper_mining,Copper_reserves,AUT,8,0.2,0.2,0.2,0.2,0.2,0.2
695,Copper_mining,Copper_reserves,AUT,9,0.2,0.2,0.2,0.2,0.2,0.2
696,Copper_mining,Copper_reserves,AUT,10,0.2,0.2,0.2,0.2,0.2,0.2
697,Copper_mining,Copper_reserves,AUT,11,0.2,0.2,0.2,0.2,0.2,0.2
698,Copper_mining,Copper_reserves,AUT,12,0.2,0.2,0.2,0.2,0.2,0.2
699,Copper_mining,Copper_reserves,AUT,13,0.2,0.2,0.2,0.2,0.2,0.2
700,Copper_mining,Copper_reserves,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
701,Copper_mining,Copper_reserves,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
702,Copper_mining,Copper_reserves,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
703,Copper_mining,Copper_reserves,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
704,Copper_mining,Copper_reserves,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
705,Copper_mining,Copper_reserves,BRA,5,1.0,1.0,1.0,0.0,1.0,1.0
706,Copper_mining,Copper_reserves,BRA,6,1.0,1.0,1.0,0.0,1.0,1.0
707,Copper_mining,Copper_reserves,BRA,7,1.0,1.0,1.0,1.0,1.0,1.0
708,Copper_mining,Copper_reserves,BRA,8,1.0,1.0,1.0,1.0,1.0,1.0
709,Copper_mining,Copper_reserves,BRA,9,1.0,1.0,1.0,1.0,1.0,1.0
710,Copper_mining,Copper_reserves,BRA,10,1.0,1.0,1.0,1.0,1.0,1.0
711,Copper_mining,Copper_reserves,BRA,11,1.0,1.0,1.0,1.0,1.0,1.0
712,Copper_mining,Copper_reserves,BRA,12,1.0,1.0,1.0,1.0,1.0,1.0
713,Copper_mining,Copper_reserves,BRA,13,1.0,1.0,1.0,1.0,1.0,1.0
714,Copper_mining,Copper_reserves,CHN,0,75.22624999999994,75.22625,75.22625,0.0,75.22624999999994,75.22624999999985
715,Copper_mining,Copper_reserves,CHN,1,126.01649446374995,126.01649446374995,126.01649446374995,0.0,126.01649446374998,126.01649446374995
716,Copper_mining,Copper_reserves,CHN,2,182.61071618625002,182.61071618625,182.61071618625002,0.0,182.61071618624996,182.61071618624993
717,Copper_mining,Copper_reserves,CHN,3,245.81251114749995,245.81251114749995,245.81251114749995,51.24751114749998,245.81251114749995,245.81251114749995
718,Copper_mining,Copper_reserves,CHN,4,316.54849260375,316.54849260375,316.54849260375,121.98349260375005,316.5484926037499,316.54849260375
719,Copper_mining,Copper_reserves,CHN,5,380.0,380.0,380.0,201.32319021124994,380.0,380.0
720,Copper_mining,Copper_reserves,CHN,6,380.0,380.0,380.0,290.50213609749994,380.0,380.0
721,Copper_mining,Copper_reserves,CHN,7,380.0,380.0,380.0,380.0,380.0,380.0
722,Copper_mining,Copper_reserves,CHN,8,380.0,380.0,380.0,380.0,380.0,380.0
723,Copper_mining,Copper_reserves,CHN,9,380.0,380.0,380.0,380.0,380.0,380.0
724,Copper_mining,Copper_reserves,CHN,10,380.0,380.0,380.0,380.0,380.0,380.0
725,Copper_mining,Copper_reserves,CHN,11,380.0,380.0,380.0,380.0,380.0,380.0
726,Copper_mining,Copper_reserves,CHN,12,380.0,380.0,380.0,380.0,380.0,380.0
727,Copper_mining,Copper_reserves,CHN,13,380.0,380.0,380.0,380.0,380.0,380.0
728,Copper_mining,Copper_reserves,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
729,Copper_mining,Copper_reserves,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
730,Copper_mining,Copper_reserves,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
731,Copper_mining,Copper_reserves,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
732,Copper_mining,Copper_reserves,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
733,Copper_mining,Copper_reserves,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
734,Copper_mining,Copper_reserves,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
735,Copper_mining,Copper_reserves,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
736,Copper_mining,Copper_reserves,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
737,Copper_mining,Copper_reserves,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
738,Copper_mining,Copper_reserves,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
739,Copper_mining,Copper_reserves,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
740,Copper_mining,Copper_reserves,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
741,Copper_mining,Copper_reserves,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
742,Copper_mining,Copper_reserves,DEU,0,0.2,0.2,0.2,0.0,0.2,0.2
743,Copper_mining,Copper_reserves,DEU,1,0.2,0.2,0.2,0.0,0.2,0.2
744,Copper_mining,Copper_reserves,DEU,2,0.2,0.2,0.2,0.0,0.2,0.2
745,Copper_mining,Copper_reserves,DEU,3,0.2,0.2,0.2,0.2,0.2,0.2
746,Copper_mining,Copper_reserves,DEU,4,0.2,0.2,0.2,0.2,0.2,0.2
747,Copper_mining,Copper_reserves,DEU,5,0.2,0.2,0.2,0.2,0.2,0.2
748,Copper_mining,Copper_reserves,DEU,6,0.2,0.2,0.2,0.2,0.2,0.2
749,Copper_mining,Copper_reserves,DEU,7,0.2,0.2,0.2,0.2,0.2,0.2
750,Copper_mining,Copper_reserves,DEU,8,0.2,0.2,0.2,0.2,0.2,0.2
751,Copper_mining,Copper_reserves,DEU,9,0.2,0.2,0.2,0.2,0.2,0.2
752,Copper_mining,Copper_reserves,DEU,10,0.2,0.2,0.2,0.2,0.2,0.2
753,Copper_mining,Copper_reserves,DEU,11,0.2,0.2,0.2,0.2,0.2,0.2
754,Copper_mining,Copper_reserves,DEU,12,0.2,0.2,0.2,0.2,0.2,0.2
755,Copper_mining,Copper_reserves,DEU,13,0.2,0.2,0.2,0.2,0.2,0.2
756,Copper_mining,Copper_reserves,ITA,0,1.0,1.0,1.0,0.0,1.0,1.0
757,Copper_mining,Copper_reserves,ITA,1,1.0,1.0,1.0,0.0,1.0,1.0
758,Copper_mining,Copper_reserves,ITA,2,1.0,1.0,1.0,0.0,1.0,1.0
759,Copper_mining,Copper_reserves,ITA,3,1.0,1.0,1.0,1.0,1.0,1.0
760,Copper_mining,Copper_reserves,ITA,4,1.0,1.0,1.0,1.0,1.0,1.0
761,Copper_mining,Copper_reserves,ITA,5,1.0,1.0,1.0,1.0,1.0,1.0
762,Copper_mining,Copper_reserves,ITA,6,1.0,1.0,1.0,1.0,1.0,1.0
763,Copper_mining,Copper_reserves,ITA,7,1.0,1.0,1.0,1.0,1.0,1.0
764,Copper_mining,Copper_reserves,ITA,8,1.0,1.0,1.0,1.0,1.0,1.0
765,Copper_mining,Copper_reserves,ITA,9,1.0,1.0,1.0,1.0,1.0,1.0
766,Copper_mining,Copper_reserves,ITA,10,1.0,1.0,1.0,1.0,1.0,1.0
767,Copper_mining,Copper_reserves,ITA,11,1.0,1.0,1.0,1.0,1.0,1.0
768,Copper_mining,Copper_reserves,ITA,12,1.0,1.0,1.0,1.0,1.0,1.0
769,Copper_mining,Copper_reserves,ITA,13,1.0,1.0,1.0,1.0,1.0,1.0
770,Copper_mining,Copper_reserves,JPN,0,0.2,0.2,0.2,0.2,0.2,0.2
771,Copper_mining,Copper_reserves,JPN,1,0.2,0.2,0.2,0.2,0.2,0.2
772,Copper_mining,Copper_reserves,JPN,2,0.2,0.2,0.2,0.2,0.2,0.2
773,Copper_mining,Copper_reserves,JPN,3,0.2,0.2,0.2,0.2,0.2,0.2
774,Copper_mining,Copper_reserves,JPN,4,0.2,0.2,0.2,0.2,0.2,0.2
775,Copper_mining,Copper_reserves,JPN,5,0.2,0.2,0.2,0.2,0.2,0.2
776,Copper_mining,Copper_reserves,JPN,6,0.2,0.2,0.2,0.2,0.2,0.2
777,Copper_mining,Copper_reserves,JPN,7,0.2,0.2,0.2,0.2,0.2,0.2
778,Copper_mining,Copper_reserves,JPN,8,0.2,0.2,0.2,0.2,0.2,0.2
779,Copper_mining,Copper_reserves,JPN,9,0.2,0.2,0.2,0.2,0.2,0.2
780,Copper_mining,Copper_reserves,JPN,10,0.2,0.2,0.2,0.2,0.2,0.2
781,Copper_mining,Copper_reserves,JPN,11,0.2,0.2,0.2,0.2,0.2,0.2
782,Copper_mining,Copper_reserves,JPN,12,0.2,0.2,0.2,0.2,0.2,0.2
783,Copper_mining,Copper_reserves,JPN,13,0.2,0.2,0.2,0.2,0.2,0.2
784,Copper_mining,Copper_reserves,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
785,Copper_mining,Copper_reserves,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
786,Copper_mining,Copper_reserves,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
787,Copper_mining,Copper_reserves,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
788,Copper_mining,Copper_reserves,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
789,Copper_mining,Copper_reserves,KOR,5,0.2,0.2,0.2,0.0,0.2,0.2
790,Copper_mining,Copper_reserves,KOR,6,0.2,0.2,0.2,0.0,0.2,0.2
791,Copper_mining,Copper_reserves,KOR,7,0.2,0.2,0.2,0.2,0.2,0.2
792,Copper_mining,Copper_reserves,KOR,8,0.2,0.2,0.2,0.2,0.2,0.2
793,Copper_mining,Copper_reserves,KOR,9,0.2,0.2,0.2,0.2,0.2,0.2
794,Copper_mining,Copper_reserves,KOR,10,0.2,0.2,0.2,0.2,0.2,0.2
795,Copper_mining,Copper_reserves,KOR,11,0.2,0.2,0.2,0.2,0.2,0.2
796,Copper_mining,Copper_reserves,KOR,12,0.2,0.2,0.2,0.2,0.2,0.2
797,Copper_mining,Copper_reserves,KOR,13,0.2,0.2,0.2,0.2,0.2,0.2
798,Copper_mining,Copper_reserves,ROE,0,535.2,535.2,535.2,417.26125,535.2,535.2
799,Copper_mining,Copper_reserves,ROE,1,535.2,535.2,535.2,468.0514944637499,535.2,535.2
800,Copper_mining,Copper_reserves,ROE,2,535.2,535.2,535.2,524.64571618625,535.2,535.2
801,Copper_mining,Copper_reserves,ROE,3,535.2,535.2,535.2,535.2,535.2,535.2
802,Copper_mining,Copper_reserves,ROE,4,535.2,535.2,535.2,535.2,535.2,535.2
803,Copper_mining,Copper_reserves,ROE,5,535.2,535.2,535.2,535.2,535.2,535.2
804,Copper_mining,Copper_reserves,ROE,6,535.2,535.2,535.2,535.2,535.2,535.2
805,Copper_mining,Copper_reserves,ROE,7,535.2,535.2,535.2,535.2,535.2,535.2
806,Copper_mining,Copper_reserves,ROE,8,535.2,535.2,535.2,535.2,535.2,535.2
807,Copper_mining,Copper_reserves,ROE,9,535.2,535.2,535.2,535.2,535.2,535.2
808,Copper_mining,Copper_reserves,ROE,10,535.2,535.2,535.2,535.2,535.2,535.2
809,Copper_mining,Copper_reserves,ROE,11,535.2,535.2,535.2,535.2,535.2,535.2
810,Copper_mining,Copper_reserves,ROE,12,535.2,535.2,535.2,535.2,535.2,535.2
811,Copper_mining,Copper_reserves,ROE,13,535.2,535.2,535.2,535.2,535.2,535.2
812,Copper_mining,Copper_reserves,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
813,Copper_mining,Copper_reserves,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
814,Copper_mining,Copper_reserves,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
815,Copper_mining,Copper_reserves,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
816,Copper_mining,Copper_reserves,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
817,Copper_mining,Copper_reserves,ROW,5,14.68819021124996,14.68819021124996,14.68819021124996,0.0,14.688190211249882,14.688190211250003
818,Copper_mining,Copper_reserves,ROW,6,103.86713609749995,103.86713609749995,103.86713609749995,0.0,103.86713609749992,103.8671360974999
819,Copper_mining,Copper_reserves,ROW,7,204.31386569499983,204.31386569499986,204.31386569499978,9.748865694999918,204.31386569499983,204.3138656949999
820,Copper_mining,Copper_reserves,ROW,8,317.68127443749995,317.68127443749995,317.68127443749995,123.11627443750002,317.6812744374999,317.68127443749995
821,Copper_mining,Copper_reserves,ROW,9,445.88337793125004,445.88337793125004,445.88337793125004,251.31837793125007,445.88337793125,445.88337793125004
822,Copper_mining,Copper_reserves,ROW,10,591.1379994074999,591.1379994074999,591.1379994074999,396.5729994075,591.1379994074999,591.1379994074998
823,Copper_mining,Copper_reserves,ROW,11,756.0167518662502,756.0167518662499,756.01675186625,561.45175186625,756.0167518662499,756.01675186625
824,Copper_mining,Copper_reserves,ROW,12,915.3218749999999,943.5032081387498,943.5032081387499,748.93820813875,943.5032081387499,943.5032081387499
825,Copper_mining,Copper_reserves,ROW,13,1047.1005,1157.06099018625,1157.06099018625,962.4959901862499,1157.06099018625,1157.06099018625
826,Copper_mining,Copper_reserves,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
827,Copper_mining,Copper_reserves,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
828,Copper_mining,Copper_reserves,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
829,Copper_mining,Copper_reserves,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
830,Copper_mining,Copper_reserves,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
831,Copper_mining,Copper_reserves,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
832,Copper_mining,Copper_reserves,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
833,Copper_mining,Copper_reserves,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
834,Copper_mining,Copper_reserves,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
835,Copper_mining,Copper_reserves,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
836,Copper_mining,Copper_reserves,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
837,Copper_mining,Copper_reserves,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
838,Copper_mining,Copper_reserves,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
839,Copper_mining,Copper_reserves,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
840,Copper_recycling,Copper_scrap,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
841,Copper_recycling,Copper_scrap,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
842,Copper_recycling,Copper_scrap,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
843,Copper_recycling,Copper_scrap,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
844,Copper_recycling,Copper_scrap,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
845,Copper_recycling,Copper_scrap,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
846,Copper_recycling,Copper_scrap,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
847,Copper_recycling,Copper_scrap,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
848,Copper_recycling,Copper_scrap,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
849,Copper_recycling,Copper_scrap,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
850,Copper_recycling,Copper_scrap,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
851,Copper_recycling,Copper_scrap,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
852,Copper_recycling,Copper_scrap,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
853,Copper_recycling,Copper_scrap,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
854,Copper_recycling,Copper_scrap,AUT,0,0.0,0.0,0.0,5.35,0.0,0.0
855,Copper_recycling,Copper_scrap,AUT,1,0.0,0.0,0.0,5.35,0.0,0.0
856,Copper_recycling,Copper_scrap,AUT,2,0.0,0.0,0.0,5.35,0.0,0.0
857,Copper_recycling,Copper_scrap,AUT,3,0.0,0.0,0.0,5.35,0.0,0.0
858,Copper_recycling,Copper_scrap,AUT,4,0.0,0.0,0.0,5.35,0.0,0.0
859,Copper_recycling,Copper_scrap,AUT,5,0.0,0.0,0.0,5.35,0.0,0.0
860,Copper_recycling,Copper_scrap,AUT,6,0.0,0.0,0.0,5.35,0.0,0.0
861,Copper_recycling,Copper_scrap,AUT,7,0.0,0.0,0.0,5.35,0.0,0.0
862,Copper_recycling,Copper_scrap,AUT,8,0.0,0.0,0.0,5.35,0.0,0.0
863,Copper_recycling,Copper_scrap,AUT,9,0.0,0.0,0.0,5.35,0.0,0.0
864,Copper_recycling,Copper_scrap,AUT,10,0.0,0.0,0.0,5.35,0.0,0.0
865,Copper_recycling,Copper_scrap,AUT,11,0.0,0.0,0.0,5.35,0.0,0.0
866,Copper_recycling,Copper_scrap,AUT,12,0.0,0.0,0.0,5.35,0.0,0.0
867,Copper_recycling,Copper_scrap,AUT,13,0.0,0.0,0.0,5.35,0.0,0.0
868,Copper_recycling,Copper_scrap,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
869,Copper_recycling,Copper_scrap,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
